prompt,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview
"Why do we look for water-ice in craters at Mercury's pole?
A. Actually water-ice is all over Mercury and not just at the poles.
B. The pole is the only place fortunate enough to have had comet impacts
C. Radar from the earth can only see Mercury's poles.
D. These craters contain the only permanently shadowed regions on Mercury
Answer:",True,True
"The Milky Way is part of a giant supercluster with a diameter of 160 Mpc. What is the name of this supercluster?
A. Virgo
B. Laniakea
C. Sculptor
D. Boötes
Answer:",True,True
"On which planet in our solar system can you find the Great Red Spot?
A. Venus
B. Mars
C. Jupiter
D. Saturn
Answer:",True,True
"Why does Earth have the strongest magnetic field among the terrestrial worlds?
A. It is by far the largest terrestrial world.
B. It is the most volcanically active world.
C. It is the only one that has both a partially molten metallic core and reasonably rapid rotation.
D. It rotates much faster than any other terrestrial world.
Answer:",True,True
"Which of the following is not true?
A. The Earth and Venus are in a 1:1 orbital resonance (for every 1 Earth orbit there is exactly 1 Venus orbit)
B. Neptune and Pluto are in a 3:2 orbital resonance (for every 3 Neptune orbits there are exactly 2 Pluto orbits)
C. The Kirkwood Gaps in the asteroid belt are due to resonances with Jupiter
D. Neptune and Pluto won't collide because of their orbital resonance
Answer:",False,True
"Which of the following is/are common feature(s) of all fresh (i.e. not eroded) impact craters formed on solid surfaces:
A. ejecta
B. raised rims
C. central peaks
D. A and B only
Answer:",True,True
"From laboratory measurements we know that a particular spectral line formed by hydrogen appears at a wavelength of 486.1 nanometers (nm). The spectrum of a particular star shows the same hydrogen line appearing at a wavelength of 485.9 nm. What can we conclude?
A. The star is getting hotter.
B. The star is getting colder.
C. The star is moving toward us.
D. The star is moving away from us.
Answer:",False,True
"The lithosphere of a planet is the layer that consists of
A. the softer rocky material of the mantle.
B. the lava that comes out of volcanoes.
C. material between the crust and the mantle.
D. the rigid rocky material of the crust and uppermost portion of the mantle.
Answer:",True,True
"What is the Cassini division of Saturn's rings?
A. a dark ring visible from Earth composed of dark dusty particles
B. the most opaque ring of Saturn made of highly reflective ice particles
C. the widest ring of Saturn located between two large ring gaps
D. a large gap visible from Earth produced by an orbital resonance with the moon Mimas
Answer:",True,True
"Which of the following statements about sidereal and solar days is not true?
A. The time it takes for the Sun to make one circuit of our sky is one solar day.
B. A solar day is 4 minutes longer than a sidereal day.
C. A solar day represents more than 360° of rotation for the earth.
D. The time it takes for the Moon to make one circuit of our sky is one solar day.
Answer:",True,True
"Meteorites with high metal content probably are
A. pieces of comets rather than of asteroids.
B. chunks of large differentiated asteroids that were shattered by collisions.
C. chunks of rock chipped off the planet Mars.
D. leftover chunks of rock from the earliest period in the formation of the solar system.
Answer:",True,True
"Most people use C°(degree Celsius) to measure everyday temperatures. Astronomers prefer to use K (Kelvin) to measure temperatures. Approximately how many Kelvin are 25 C°?
A. 200 Kelvin
B. 250 Kelvin
C. 300 Kelvin
D. 350 Kelvin
Answer:",True,True
"The four big moons of Jupiter are Callisto Europa Ganymede and Io. Which one of them has the smallest distance to Jupiter?
A. Callisto
B. Europa
C. Ganymede
D. Io
Answer:",True,True
"Why are the season's in Mars' southern hemisphere so extreme?
A. because Mars is farther from the sun than the Earth
B. because Mars has more carbon dioxide in its atmosphere than the Earth
C. because Mars has a more eccentric orbit than the Earth
D. because Mars' axis is more tilted than the Earth's
Answer:",True,True
"What Mars mission will be landing on May 25 2008 and will dig a trench into (hopefully) ice-rich soil?
A. ExoMars
B. Mars Exploration Rovers
C. Mars Science Laboratory
D. Phoenix Mars Lander
Answer:",True,True
"What is the significance of the 1:2:4 resonance in the Jupiter's moons system?
A. The resonance pulls Io in different directions and generates heat.
B. It makes the orbit of Io slightly elliptical.
C. It creates a gap with no asteriods between the orbits.
D. It prevents formation of the ring material into other moons.
Answer:",False,False
"The terrestrial planet cores contain mostly metal because
A. the entire planets are made mostly of metal.
B. metals condensed first in the solar nebula and the rocks then accreted around them.
C. metals sank to the center during a time when the interiors were molten throughout.
D. radioactivity created metals in the core from the decay of uranium.
Answer:",True,True
"Why are the inner planets made of denser materials than the outer planets?
A. In the beginning when the protoplanetary disk was spinning faster centrifugal forces flung the lighter materials toward the outer parts of the solar nebula.
B. In the inner part of the nebula only metals and rocks were able to condense because of the high temperatures whereas hydrogen compounds although more abundant were only able to condense in the cooler outer regions.
C. Denser materials were heavier and sank to the center of the nebula.
D. When the solar nebula formed a disk materials naturally segregated into bands and in our particular solar system the denser materials settled nearer the Sun while lighter materials are found in the outer part.
Answer:",True,True
"What do meteorites reveal about the solar system?
A. They reveal that the early solar system consisted mostly of hydrogen and helium gas.
B. They reveal that meteorites are much older than the comets and planets.
C. They reveal that the age of the solar system is approximately 4.6 billion years.
D. They reveal that the solar system once contained 10 planets.
Answer:",True,True
"Venus shows evidence of which of the following surface processes?
A. Impacts
B. Erosion
C. Volcanism
D. A B and C
Answer:",True,True
"Planetary rings are
A. known to exist for all of the jovian planets.
B. composed of a large number of individual particles that orbit their planet in accord with Kepler's third law.
C. nearer to their planet than any of the planet's large moons.
D. all of the above
Answer:",True,True
"Suppose the angular separation of two stars is smaller than the angular resolution of your eyes. How will the stars appear to your eyes?
A. You will not be able to see these two stars at all.
B. You will see two distinct stars.
C. The two stars will look like a single point of light.
D. The two stars will appear to be touching looking rather like a small dumbbell.
Answer:",True,True
"What is not true of Jupiter's magnetic field?
A. it is about 20000 times stronger than Earth's magnetic field
B. it traps charged particles from Io's volcanoes in a ""plasma torus"" around the planet
C. it causes spectacular auroral displays at Jupiter's north and south poles
D. it switches polarity every 11 years
Answer:",True,True
"What does the astronomical term ecliptic describe?
A. The path of the Sun in the sky throughout a year.
B. The axial tilt of the Earth throughout a year.
C. The movement of the stars due to Earth’s rotation.
D. The central line through the axis of rotation.
Answer:",True,True
"The so-called dark energy is a model to explain ...
A. the radiation of black holes.
B. the mass distribution of galaxies.
C. the acceleration of the universe.
D. the microwave background of the universe.
Answer:",True,True
"How do scientists know that the majority of meteorites come from the asteroid belt?
A. Bubbles of gas trapped in the crystals within meteorites are identical to the gases trapped in asteroids.
B. The spectra of some meteorites are similar to the spectra of asteroids in the asteroid belt.
C. Collisions are common in the asteroid belt and we can track the fragments from their source asteroid to the Earth where they become meteorites.
D. The asteroid belt is the only possible source of meteorites therefore they must originate there.
Answer:",True,True
"Jupiter and the other jovian planets are sometimes called ""gas giants."" In what sense is this term misleading?
A. The materials they are made of are not normally gaseous in everyday experience.
B. They actually contain a significant fraction of non-gaseous matter.
C. The materials that make up these planets are primarily in the form of a plasma not a gas.
D. Actually it's a great description because these worlds are big and gaseous throughout.
Answer:",True,True
"Which of the following is not one of nor follows directly from Kepler's laws?
A. As a planet moves around its orbit it sweeps out equal areas in equal times.
B. The orbit of each planet about the Sun is an ellipse with the Sun at one focus.
C. The force of attraction between any two objects decreases with the square of the distance between their centers.
D. A planet travels faster when it is nearer to the Sun and slower when it is farther from the Sun.
Answer:",True,True
"The name of the black hole in the center of our Milky Way is ...
A. Altair A*
B. Alsephina A*
C. Fomalhaut A*
D. Sagittarius A*
Answer:",True,True
"Why is Saturn almost as big as Jupiter despite its smaller mass?
A. Jupiter's greater mass compresses it more thus increasing its density.
B. Saturn has a larger proportion of hydrogen and helium than Jupiter and is therefore less dense.
C. Jupiter's strong magnetic field constrains its size.
D. Saturn is further from the Sun thus cooler and therefore less compact.
Answer:",False,True
"Which of these has NOT been one of the main hypotheses considered for the origin of the Moon?
A. The Moon split from the Earth due to tidal forces.
B. The Moon was captured into Earth orbit.
C. The Earth and Moon co-accreted in the solar nebula.
D. Earth was rotating so rapidly that the Moon split from it.
Answer:",False,False
"We were first able to accurately measure the diameter of Pluto from:
A. a New Horizons flyby in the 1990s
B. Hubble Space Telescope images that resolved Pluto's disk
C. brightness measurements made during mutual eclipses of Pluto and Charon
D. radar observations made by the Arecibo telescope
Answer:",False,True
"According to the Solar Nebular theory what are asteroids and comets?
A. They are the shattered remains of collisions between planets.
B. They are chunks of rock or ice that condensed long after the planets and moons had formed.
C. They are chunks of rock or ice that were expelled from planets by volcanoes.
D. They are leftover planetesimals that never accreted into planets.
Answer:",True,True
"How do we know how old the Earth is?
A. From the layering of materials within the Earth.
B. From fossils of ancient life.
C. From the cratering history of Earth’s surface.
D. From radioactive dating of rocks and meteorites.
Answer:",True,True
"Life on Earth originated from
A. We don't know for sure.
B. aliens (panspermia).
C. comets.
D. the Earth's oceans.
Answer:",True,True
"By locating the north celestial pole (NCP) in the sky how can you determine your latitude?
A. The azimuth of the NCP is the angular distance from the North Pole.
B. The azimuth of the NCP is the same as your latitude.
C. The altitude of the NCP is the same as your latitude.
D. The altitude of the NCP is your angular distance from the North Pole.
Answer:",True,True
"How does the greenhouse effect work?
A. Ozone transmits visible light allowing it to heat the surface but then absorbs most of the infrared heat trapping the heat near the surface.
B. Greenhouse gases transmit visible light allowing it to heat the surface but then absorb infrared light from Earth trapping the heat near the surface.
C. Greenhouse gases absorb infrared light from the Sun which then heats the atmosphere and the surface.
D. Greenhouse gases absorb X-rays and ultraviolet light from the Sun which then heat the atmosphere and the surface.
Answer:",True,True
"Why is Saturn almost as big as Jupiter despite its smaller mass?
A. Jupiter's greater mass compresses it more thus increasing its density.
B. Saturn has a larger proportion of hydrogen and helium than Jupiter and is therefore less dense.
C. Saturn is further from the Sun thus cooler and therefore less compact.
D. Saturn's rings make the planet look bigger.
Answer:",False,True
"Calculate the ratio of the solar radiation flux on Mercury's surface for perihelion (0.304 AU) versus aphelion (0.456 AU).
A. 4:1
B. 1:2
C. 6:5
D. 9:4
Answer:",False,False
"The terrestrial planet cores contain mostly metal because
A. the entire planets are made mostly of metal.
B. radioactivity created metals in the core from the decay of uranium.
C. metals condensed first in the solar nebula and the rocks then accreted around them.
D. metals differentiated to the center during a time when the interiors were molten throughout.
Answer:",True,True
"Which of the following countries has sent landers to Venus?
A. The U.S.S.R.
B. The U.S.
C. France
D. A and B
Answer:",False,False
"Which of the following is/are NOT caused by orbital resonance?
A. 2:3 periodic ratio of Neptune:Pluto
B. Kirkwood Gaps.
C. Gaps in Saturn's rings.
D. Breaking of small Jovian moons to form ring materials.
Answer:",True,True
"Why is it thought that the climate on Mars changed when the planet lost its strong magnetic field?
A. without a strong magnetic field the ozone layer was destroyed by the solar wind which stopped the greenhouse effect and cooled Mars down.
B. without a strong magnetic field which enhances the greenhouse effect Mars cooled down.
C. without a strong magnetic field the solar wind stripped away most of the atmosphere significantly reducing the greenhouse effect and cooling Mars down
D. without a strong magnetic field the planet recieves fewer charged particles from the solar wind and therefore is not heated as much
Answer:",True,True
"Which of the following moons is NOT one of the Galilean moons?
A. Ganymede
B. Callisto
C. Europa
D. Dione
Answer:",True,True
"Planet X orbits its sun once every 100 Earth days and rotates in the prograde direction around its axis with a sidereal day of 100 Earth days. How long is a solar day on Planet X?
A. About 10 earth days
B. About 100 earth days
C. About 200 earth days
D. There is no solar day Planet X is tidally locked
Answer:",False,False
"When traveling north from the United States into Canada you’ll see the North Star (Polaris) getting _________.
A. Brighter
B. Dimmer
C. Higher in the sky
D. Lower in the sky
Answer:",False,True
"When will the next major impact occur on Earth?
A. Hundreds of millennia in the future.
B. Major impacts can no longer occur since the period of heavy bombardment is over.
C. Hundreds of millennia after the last major impact.
D. Could be any time. The probability of impact is the same next year as it is for any later year.
Answer:",False,True
"What about asteroids makes them stand out in sky surveys searching for them?
A. Asteroids emit pulsed radiation
B. Asteroids emit a lot of their own radiation
C. They reflect enough of the sun's light to make them brighter than most background stars
D. Asteroids have substantial motion relative to the background stars
Answer:",True,True
"Why did the solar nebula heat up as it collapsed?
A. Collisions among planetesimals generated friction and heat.
B. Radiation from other nearby stars that had formed earlier heated the nebula.
C. The shock wave from a nearby supernova heated the gas.
D. As the cloud shrank its gravitational potential energy was converted to kinetic energy and then into thermal energy.
Answer:",True,True
"You observe the visible spectrum of a star viewed through a cloud of cool hydrogen gas.
A. You see only the star’s blackbody spectrum.
B. You see the star’s blackbody spectrum with absorption lines due to hydrogen.
C. You see only emission lines characteristic of hydrogen.
D. You see only emission lines characteristic of the star’s composition.
Answer:",True,True
"Which of the following most likely explains why Venus does not have a strong magnetic field?
A. Its rotation is too slow.
B. It has too thick an atmosphere.
C. It is too large.
D. It does not have a metallic core.
Answer:",True,True
"Which of the following characteristics would not necessarily suggest that a rock we found is a meteorite.
A. It has a fusion crust
B. It contains solidified spherical droplets
C. It is highly processed
D. It has different elemental composition than earth
Answer:",True,True
"Which is not a similarity between Saturn and Jupiter's atmospheres?
A. a composition dominated by hydrogen and helium
B. the presence of belts zones and storms
C. an equatorial wind speed of more than 900 miles per hour
D. significant ""shear"" between bands of circulation at different latitudes
Answer:",True,True
"Jupiter's orbital distance is roughly 5 AU. How many times brighter would the Sun have to be for Europa to receive the same solar flux that we currently receive on Earth (1380W/m2)?
A. 100 times brighter
B. 25 times brighter
C. 2 times brighter
D. 50 times brighter
Answer:",False,True
"The Pleiades is an open star cluster that plays a role in many ancient stories and is well-known for containing ... bright stars.
A. 5
B. 7
C. 9
D. 12
Answer:",False,True
"The nebular theory of the formation of the solar system successfully predicts all but one of the following. Which one does the theory not predict?
A. Planets orbit around the Sun in nearly circular orbits in a flattened disk.
B. the equal number of terrestrial and jovian planets
C. the craters on the Moon
D. asteroids Kuiper-belt comets and the Oort cloud
Answer:",True,True
"A sand bag has a mass of 5kg and weight 50N on Earth. What is the mass and weight of this sand bag on a planet with half the gravity compared to Earth?
A. Mass 5kg weight 100N
B. Mass 5kg weight 50N
C. Mass 5kg weight 25N
D. Mass 10kg weight 100N
Answer:",True,True
"Where is the crater from the impact that is believed to be responsible for the mass extinction of dinosaurs 65 million years ago?
A. Tunguska Siberia.
B. Chicxulub Crater Yucatan Peninsula in Mexico.
C. Quebec Canada.
D. Meteor Crater in Arizona.
Answer:",True,True
"In addition to the conditions required for any solar eclipse what must also be true in order for you to observe a total solar eclipse?
A. The Earth must lie completely within the Moon's penumbra.
B. The Moon's penumbra must touch the area where you are located.
C. The Earth must be near aphelion in its orbit of the Sun.
D. The Moon's umbra must touch the area where you are located.
Answer:",True,True
"What effect or effects would be most significant if the Moon's orbital plane were exactly the same as the ecliptic plane?
A. Solar eclipses would be much rarer.
B. Solar eclipses would last much longer.
C. Solar eclipses would be much more frequent.
D. Solar eclipses would not last as long.
Answer:",True,True
"What type of radiation causes a black hole to evaporate over time?
A. Schwarzschild radiation
B. Planck radiation
C. Kolmogorov radiation
D. Hawking radiation
Answer:",True,True
"Approximately how far away is the Andromeda Galaxy?
A. 1.7 million light years
B. 2.1 million light years
C. 2.5 million light years
D. 3.2 million light years
Answer:",False,True
"Which living organisms most resemble the common ancestor of all life according to genetic testing?
A. viruses
B. bacteria such as E. coli
C. organisms living deep in the oceans around seafloor volcanic vents and in hot springs
D. plankton that use sunlight as an energy source through photosynthesis
Answer:",True,True
"How did Eratosthenes estimate the size of the Earth in 240 B.C.?
A. By measuring the maximum altitude of the Sun in two cities at different latitudes at the same time on the same day.
B. By measuring the size of Earth's shadow on the Moon during a lunar eclipse.
C. By finding a place on Earth where the Sun passes directly overhead.
D. By sending fleets of ships around the Earth.
Answer:",True,True
"Our current best observations show that Pluto has
A. one medium sized satellite and two small satellites.
B. no satellites.
C. one large satellite and three small satellites.
D. one large satellite.
Answer:",False,False
"Pluto's extremely cold (~40 K) surface is composed of:
A. mainly water ice which always remains frozen
B. nitrogen methane and carbon monoxide ices which sublimate into an atmosphere near perihelion
C. nitrogen methane and carbon monoxide ices which always remain frozen
D. roughly half ices and half rocky materials
Answer:",True,True
"A Mars year is approximately how many Earth years long?
A. 1/2
B. 1
C. 2
D. 4
Answer:",True,True
"What is the correct numerical value and unit of the Boltzmann constant?
A. 1.38 × 10−21 m^3 · kg · s^−2 · K^−1
B. 1.38 × 10−22 m^2 · kg · s^−3 · K^−1
C. 1.38 × 10−23 m^2 · kg · s^−2 · K^−1
D. 1.38 × 10−24 m^2 · kg · s^−2 · K^−2
Answer:",False,True
"Which statement about an atom is not true:
A. The nucleus contains most of the atom’s mass but almost none of its volume.
B. A neutral atom always has equal numbers of electrons and protons.
C. A neutral atom always has equal numbers of neutrons and protons.
D. The electrons can only orbit at particular energy levels.
Answer:",True,True
"Earth has been gradually warming over the past few decades. Based on a great deal of evidence scientists conclude that this warming is caused by ________.
A. human activities that are increasing the concentration of greenhouse gases in Earth's atmosphere
B. the fact that our politicians spout a lot of hot air
C. the human release of chemicals called CFCs into the stratosphere
D. the increase in forest fires during recent years
Answer:",True,True
"How do scientists know that the majority of meteorites come from the asteroid belt?
A. The spectra of some meteorites are similar to the spectra of asteroids in the asteroid belt.
B. The asteroid belt is the only possible source of meteorites therefore they must originate there.
C. Collisions are common in the asteroid belt and we can track the fragments from their source asteroid to the Earth where they become meteorites.
D. High levels of Iridum have been detected in both asteroids and meteorites therefore meteorites come from the asteroid belt.
Answer:",True,True
"Which factor s most important in determining the history of volanism and tectonism on a planet?
A. size of the planet
B. presence of an atmosphere
C. distance from the sun
D. rotation period
Answer:",True,True
"The astronomical unit parsec (pc) plays a crucial role in astronomy. One parsec is equal to about 3.26 light-years. How is one parsec defined in astronomy?
A. Distance at which one astronomical unit measures one arcsecond from Earth.
B. Orbital distance of the solar system around the center of the Milky Way in one year.
C. Effective distance of the solar wind (i.e. the radius of the heliosphere).
D. Historical distance to the brightest star Sirius.
Answer:",True,True
"The term Schwarzschild radius usually describes properties of ...
A. red dwarfs.
B. pulsars.
C. black holes.
D. galaxies.
Answer:",True,True
"As the life of a star progresses heavy elements are produced. The elements form layers around the star in this order (starting from the outer layer):
A. H → He → Li → N → O → Si → Fe
B. H → He → C → O → Ne → Si → Fe
C. H → He → Li → O → Ne → Si → Fe
D. H → He → C → N → O → Si → Fe
Answer:",True,True
"If you lived on Venus what phases of the Earth would you see? (Assume your telescope can see through Venus’s thick clouds…)
A. New first quarter full third quarter
B. Waning crescent New Waxing crescent
C. Waxing gibbous Full Waning gibbous
D. New only
Answer:",False,True
"Moons cause/contribute to which of the following?
A. stability of particles within rings.
B. gravitational effects at ring edges as the moons pass by.
C. gaps between rings.
D. Moons contribute to all of the above.
Answer:",True,True
"Mars has an atmospheric pressure of 600 pascals. If the acceleration due to gravity on Mars is (roughly) 4 m/s2 and the surface area of Mars is about 145000000 square km what is the approximate mass of the martian atmosphere?
A. 2.2x1011 kg
B. 2.2x1014kg
C. 2.2x1020kg
D. 2.2x1016 kg
Answer:",True,False
"Why is the Mars Exploration Rover Spirit currently tilted towards the north?
A. Because it’s climbing up a big hill.
B. Because it’s in the southern hemisphere where it is winter now.
C. Because it’s in the northern hemisphere where it is winter now.
D. Because one of its wheels broke.
Answer:",False,True
"Mars has an atmosphere that is almost entirely carbon dioxide.Why isn't there a strong greenhouse effect keeping the planet warm?
A. the atmosphere on Mars is too thin to trap a significant amount of heat
B. There actually is a strong greenhouse effect and Mars would be 35oC colder than it is now without it.
C. Mars does not have enough internal heat to drive the greenhouse effect
D. the greenhouse effect requires an ozone layer which Mars does not have
Answer:",True,True
"Which of the following was not cited as evidence for life in the martian meteorite ALH84001?
A. Complex organic molecules specifically PAHs
B. Magnetite grains similar to those formed by bacteria on Earth
C. Carbonate minerals indicating a thicker warmer Martian atmosphere
D. Amino acids with a preferred orientation or ""chirality""
Answer:",False,True
"Kirkwood gaps are observed in the main asteroid belt including at the position(s) where:
A. asteroids would orbit with a period half that of Jupiter
B. asteroids would orbit with a period twice that of Jupiter
C. asteroids would orbit with a period twice that of Mars
D. A and B
Answer:",False,False
"The belts and zones of Jupiter are
A. names for the layers of gaseous and metallic hydrogen deep within the planet.
B. alternating bands of rising and falling air at different latitudes.
C. alternating regions of charged particles in Jupiter's magnetic field.
D. regions of the plasma torus created by ions from Io's volcanoes
Answer:",True,True
"The two moons of Mars are called ...
A. Tritos and Desmos
B. Tritos and Deimos
C. Phobos and Tritos
D. Phobos and Deimos
Answer:",True,True
"The visible part of the electromagnetic spectrum is between ...
A. 240 to 680 nm.
B. 360 to 620 nm.
C. 380 to 740 nm.
D. 420 to 810 nm.
Answer:",True,True
"What is true about the rotation of a solid disk?
A. The velocity is the same on every point on the disk
B. The part closer to the axis has a longer period
C. The period of rotation is the same on every point on the disk
D. The part closer to the axis has a shorter period
Answer:",False,True
"The constellation ... is a bright W-shaped constellation in the northern sky.
A. Centaurus
B. Cygnus
C. Cassiopeia
D. Cepheus
Answer:",True,True
"The so-called “bigfoot” on Mars was actually a rock that was about 5 cm tall. It had an angular size of about 0.5 degrees (~30 pixels). How far away was this rock from the rover?
A. About 6 meters
B. About 6 feet
C. About 10 meters
D. About 10 feet
Answer:",True,False
"Which is not an essential requirement for life as we know it?
A. The ability to breathe oxygen
B. The ability to make energy from sunlight or to eat things that do
C. A source of organic molecules
D. A and B
Answer:",True,False
"Suppose you live on the Moon. How long is a day (i.e. from sunrise to sunrise)?
A. about 18 years
B. 24 hours
C. 29 Earth days
D. a year
Answer:",True,True
"The famous Drake equation attempts to answer the following question:
A. Will the Sun become a black hole?
B. Is the universe infinitely large?
C. How old is the visible universe?
D. Are we alone in the universe?
Answer:",True,True
"20000 years from now ...
A. The Moon will be closer to the Earth and the Earth’s day will be longer.
B. The Moon will be closer to the Earth and the Earth’s day will be shorter.
C. The Moon will be further from the Earth and the Earth’s day will be longer.
D. The Moon will be further from the Earth and the Earth’s day will be shorter.
Answer:",False,True
"What element is most common among the Jovian Planets?
A. Hydrogen
B. Helium
C. Carbon
D. Oxygen
Answer:",True,True
"Imagine that the Earth was instantly moved to an orbit three times further away from the Sun. How much longer would a year be?
A. exactly 3 times longer
B. about 5.2 times longer
C. Not enough information. It will depend on the inclination of the new orbit
D. The length of the year wouldn't change because the Earth's mass stays the same.
Answer:",True,True
"What would weigh the most on the moon?
A. A kilogram of feathers
B. Five pounds of bricks as measured on Earth
C. Five kilograms of feathers
D. A kilogram of bricks
Answer:",False,True
"Why can't we see the Sun's corona except during total solar eclipses?
A. The corona is made up mostly of charged particles which aren't luminous.
B. It's much too cool to emit visible light
C. We can't see magnetic fields
D. It's too diffuse
Answer:",True,True
"How do we think the ""hot Jupiters"" around other stars were formed?
A. They where formed when their stars flung material out into the system in a process similar to planetary fission.
B. They formed as gas giants beyond the frost line and then migrated inwards.
C. They formed as dense rocky planets close to the star in the same orbits that they are seen today.
D. They formed as gas giants close to the star in the same orbits that they are seen today.
Answer:",True,True
"The resolution of a telescope is a measure of its:
A. Ability to magnify distant objects
B. Ability to measure the angular separation of objects
C. Ability to measure the distance between objects
D. Light-collecting efficiency
Answer:",True,True
"The axis of the Earth is tilted at an angle of approximately ... relative to the orbital plane around the Sun.
A. 20.3 degrees
B. 21.4 degrees
C. 22.7 degrees
D. 23.5 degrees
Answer:",True,True
"Why do we see essentially the same face of the Moon at all times?
A. because the Moon has a nearly circular orbit around the Earth
B. because the Moon does not rotate
C. because the other face points toward us only at new moon when we can't see the Moon
D. because the Moon's rotational and orbital periods are equal
Answer:",True,True
"The second cosmic velocity (or escape velocity) is the speed required by an object to escape the gravitational field of a celestial body with mass M and radius R. Which formula correctly calculates this velocity? (G: gravitational constant)
A. v = sqrt(GM/R)
B. v = 2sqrt(GM/R)
C. v = sqrt(2GM/R)
D. v = sqrt(GM/2R)
Answer:",True,True
"Why are there no impact craters on the surface of Io?
A. Io did have impact craters but they have all been buried in lava flows.
B. It is too small to have been hit during the Late Heavy Bombardment
C. Jupiter's strong gravity attracted the planetesimals more strongly than Io and thus none landed on its surface.
D. Any craters that existed have been eroded through the strong winds on Io's surface.
Answer:",True,True
"The star Betelgeuse is one of the brightest stars in the night sky with remarkable red color. In which constellation is Betelgeuse located?
A. Cassiopeia
B. Cygnus
C. Ursa Major
D. Orion
Answer:",True,True
