prompt,mixtral-8x7b-instruct-v0.1,gpt-4-1106-preview
"Two alternatives for interconnecting a set of processors with bidirectional links are (1) the fully interconnected network, in which each processor is directly connected to every other processor, and (2) the ring network, in which each processor is connected to two other processors. The worst-case path length for a network is the maximum, over all pairs of nodes in the network, of the minimum length paths (measured in number of links) between the nodes. For each type of interconnection of n processors, a figure of merit can be formed as the product of the number of links required for the network times the worst-case path length connecting any two processors. The ratio of this figure of merit for the fully interconnected network compared to that of the ring network, for even n > 2, is
A. 1/(n^2)
B. 1/(n(n-1))
C. 1/n
D. (n-1)/n
Answer:",False,False
"For a connected, undirected graph G = (V, E), which of the following must be true?
I. Σ_{v∈V} degree(v) is even.
II. |E| ≥ |V| − 1
III. G has at least one vertex with degree 1.
A. I only
B. II only
C. III only
D. I and II
Answer:",True,True
"In multiprogrammed systems it is advantageous if some programs such as editors and compilers can be shared by several users. Which of the following must be true of multiprogrammed systems in order that a single copy of a program can be shared by several users?
I. The program is a macro.
II. The program is recursive.
III. The program is reentrant.
A. I only
B. II only
C. III only
D. II and III only
Answer:",True,True
"Which of the following decimal numbers has an exact representation in binary notation?
A. 0.1
B. 0.2
C. 0.3
D. 0.5
Answer:",True,True
"Function signatures describe the types of the arguments to a function as well as the return value of the function. For instance, the addition function on reals has a signature of
add : real x real -> real
since it takes two real numbers and returns a real number. But, for a language that allows functions as return values, addition could be considered to have the signature
add : real -> (real -> real)
which means that add takes a single real (the first operand) and returns a new function that itself takes a single real (the second operand) and returns a real (the result). This process of reducing a function with multiple arguments to a function with fewer arguments is called currying. Which of the following is correct?
A. Currying can be applied to any function to the point where it has exactly one input argument.
B. Currying cannot be applied to functions of more than two arguments.
C. Currying cannot be applied to functions that return functions as arguments.
D. Currying cannot be applied w functions that haw arguments that are functions.
Answer:",False,True
"Array A contains 256 elements of 4 bytes each. Its first element is stored at physical address 4,096.
Array B contains 512 elements of 4 bytes each. Its first element is stored at physical address 8,192.
Assume that only arrays A and B can be cached in an initially empty, physically addressed, physically tagged, direct-mapped, 2K-byte cache with an 8-byte block size. The following loop is then executed.
for (i = 0; i < 256; i++)
        A[i] = A[i] + B[2*i];
During the execution of the loop, how many bytes will be written to memory if the cache has a write-back policy?
A. 0
B. 256
C. 1024
D. 2000
Answer:",False,False
"In which of the following representations of numbers by 8-bit words is the addition of the integers 109 and -42 within range?
I. One's complement
II. Two's complement
III. Sign and magnitude
A. I only
B. II only
C. I and II only
D. I, II, and III
Answer:",False,False
"If a malicious process is granted temporary administrator-level access to a system
A. the threat is over as soon as the process is killed
B. the threat is over after the operating system is rebooted
C. the thread is over after rebooting the machine and replacing files that show a virus infection
D. the threat is often permanent until the entire disk is wiped clean
Answer:",True,True
"Which of the following statements about horizontal versus vertical microarchitecture is (are) true?
I. Programs for horizontal architectures require more time steps than those for vertical architectures.
II. Horizontal microinstructions are unencoded.
III. Horizontal microinstructions usually have a single opcode and multiple operand specifiers.
A. I only
B. II only
C. III only
D. II and III only
Answer:",False,False
"A ""strictly binary tree"" is a binary tree in which every node that is not a leaf has two children. Suppose that for a class of strictly binary trees there exists c > 0 such that, for any tree in the class, the ratio of the lengths of any two root-to-leaf paths is bounded above by c. Which of the following best characterizes the height h of any tree in this class, where N is the number of nodes in the tree and N > 1 ?
A. h <= log2(N)
B. h = 1/c * log2(N)
C. h < c log2(N)
D. h > c log2(N)
Answer:",False,False
"Which of the following sorting algorithms has average-case and worst-case running times of O(n log n)?
A. Bubble sort
B. Insertion sort
C. Merge sort
D. Quicksort
Answer:",False,True
"Consider the following equations concerning a stack module that has the operations Push, Pop, Top, and IsEmpty. Which of the equations does NOT represent the conventional semantics of a stack?
A. IsEmpty(Push(Stack,Elem)) = true
B. Pop(Push(Stack,Elem)) = Stack
C. Top(Push(Stack,Elem)) = Elem
D. IsEmpty(Push(Push(Stack,Elem1),Elem2)) = false
Answer:",True,True
"Assume that any assignment statement can be executed in unit time. If as many identical processors as needed are used, what is the minimum number of time units needed to execute the assignments
A := B + C
B := A - B
C := A * E
D := A/F
E := B - C
F := A + B
with the same result as if the assignments were executed in the order shown?
A. 1
B. 2
C. 3
D. 4
Answer:",False,True
"Two expressions E and F are said to be unifiable if there are substitutions for the variables of E and F that make the expressions lexically identical. In the following three expressions, only w, x, y, and z are variables.
I. f(w,w)
II. f(x,1)
III. f(y,g(z))
Which pairs of these expressions is (are) pairs of unifiable expressions?
A. (I, II) only
B. (I, III) only
C. (II, III) only
D. (I, II) and (I, III) only
Answer:",False,False
"Which of the following instruction-set features is NOT generally considered an obstacle to aggressive pipelining of an integer unit?
A. Condition codes set by every instruction
B. Variable-length encoding of instructions
C. Instructions requiring widely varying numbers of cycles to execute
D. Several different classes (sets) of registers
Answer:",False,True
"Let k >= 2. Let L be the set of strings in {0, 1}^* such that x \in L if and only if the number of 0's in x is divisible by k and the number of 1's in x is odd. The minimum number of states in a deterministic finite automaton (DFA) that recognizes L is
A. k + 2
B. 2k
C. k log k
D. k^2
Answer:",False,True
"Let G = (V, E) be a finite directed acyclic graph with |E| > 0. Which of the following must be true?
I. G has a vertex with no incoming edge.
II. G has a vertex with no outgoing edge.
III. G has an isolated vertex, that is, one with neither an incoming edge nor an outgoing edge.
A. I only
B. II only
C. III only
D. I and II only
Answer:",False,True
"Let T be a depth-first search tree of a connected undirected graph G. For each vertex v of T, let pre(v) be the number of nodes visited up to and including v during a preorder traversal of T, and post(v) be the number of nodes visited up to and including v during a postorder traversal of T. The lowest common ancestor of vertices u and v in T is a vertex w of T such that w is an ancestor of both u and v, and no child of w is an ancestor of both u and v. Let (u, v) be an edge in G that is not in T, such that pre(u) < pre(v). Which of the following statements about u and v must be true?
I. post(u) < post(v)
II. u is an ancestor of v in T.
III. If w is the lowest common ancestor of u and v in T, then w = u.
A. I only
B. II only
C. III only
D. II and III
Answer:",False,False
"In systems with support for automatic memory management, a garbage collector typically has the responsibility for reclaiming allocated memory objects whose contents cannot affect any future legal computation. Such objects are identified by determining that they cannot be reached from a root set. Which of the following is NOT part of the root set in a typical garbage collector?
A. Actual parameters of the active procedures
B. Dynamically allocated objects on the heap
C. Global variables of the program
D. Local variables on the call stack
Answer:",True,True
"In the Internet Protocol (IP) suite of protocols, which of the following best describes the purpose of the Address Resolution Protocol?
A. To translate Web addresses to host names
B. To determine the IP address of a given host name
C. To determine the hardware address of a given host name
D. To determine the hardware address of a given IP address
Answer:",True,True
"Which of the following language features requires that stack-based storage allocation be used rather than static allocation?
A. Recursive procedures
B. Arbitrary goto's
C. Two-dimensional arrays
D. Integer-valued functions
Answer:",True,True
"Which of the following is not a sentence that is generated by the grammar A -> BC, B -> x|Bx, C -> B|D, D -> y|Ey, E -> z?
A. xyz
B. xy
C. xxzy
D. xxxxy
Answer:",False,True
"Let T (n) be defined by T(1) = 7 and T(n + 1) = 3n + T(n) for all integers n ≥ 1. Which of the following represents the order of growth of T(n) as a function of n?
A. Θ(n)
B. Θ(n log n)
C. Θ(n^2)
D. Θ(n^2 log n)
Answer:",True,True
"Which of the following problems is (are) decidable?
I. Given a (finite) string w, is w a prefix of the decimal expansion of π?
II. Given a program and an input, is the program’s output the decimal expansion of π?
III. Given a program that takes as input a prefix of the decimal expansion of π, is the program’s output always the same for every prefix?
A. I only
B. II only
C. III only
D. I and II only
Answer:",False,True
"Which of the following statements about circuits is (are) true?
I. Combinational circuits may have feedback; sequential circuits do not.
II. Combinational circuits have a ""memoryless"" property; sequential circuits do not.
III. Both sequential and combinational circuits must be controlled by an external clock.
A. I only
B. II only
C. I and II only
D. II and III only
Answer:",False,True
"Two single-user workstations are attached to the same local area network. On one of these workstations, file pages are accessed over the network from a file server; the average access time per page is 0.1 second. On the other of these workstations, file pages are accessed from a local disk; the average access time per page is 0.05 second. A particular compilation requires 30 seconds of computation and 200 file page accesses. What is the ratio of the total time required by this compilation if run on the diskless (file server) workstation to the total time required if run on the workstation with the local disk, if it is assumed that computation is not overlapped with file access?
A. 1/1
B. 5/4
C. 5/3
D. 10/5
Answer:",False,False
"Assume that a debugger places a breakpoint at a load instruction at virtual address 0x77E81234 (hexadecimal notation) in a debugged process P. If the text segment of P begins at 0x77E80000 in P’s virtual address space and if the debugger has mapped this same text segment at 0x01000000 in its virtual address space, which of the following is the virtual address used by the debugger in its WRITE operation, along with a description of how the debugger has mapped the virtual memory page containing this address?
A. 0x01001234; page mapped with READ/WRITE access
B. 0x01001234; page mapped with COPY-ON-WRITE access
C. 0x76E81234; page mapped with READ/WRITE access
D. 0x76E81234; page mapped with COPY-ON-WRITE access
Answer:",False,True
"Which of the following considerations applies (apply) to choosing the page size in a paging system?
I. An advantage of larger pages is that they lead to smaller page tables.
II. An advantage of smaller pages is that they lead to less waste due to internal fragmentation.
III. Normally, the dominant factor in disk access time is not dependent on page length, so longer pages can be used advantageously.
A. I only
B. II only
C. I and III only
D. I, II, and III
Answer:",False,True
"Two processors, M-5 and M-7, implement the same instruction set. Processor M-5 uses a 5-stage pipeline and a clock cycle of 10 nanoseconds. Processor M-7 uses a 7-stage pipeline and a clock cycle of 7.5 nanoseconds. Which of the following is (are) true?
I. M-7’s pipeline has better maximum throughput than M-5’s pipeline.
II. The latency of a single instruction is shorter on M-7’s pipeline than on M-5’s pipeline.
III. Programs executing on M-7 will always run faster than programs executing on M-5.
A. I only
B. II only
C. I and III
D. II and III
Answer:",False,True
"Which of the following pairs of 8-bit, two's-complement numbers will result in overflow when the members of the pairs are added?
A. 11111111, 00000001
B. 00000001, 10000000
C. 11111111, 10000001
D. 10000001, 10101010
Answer:",False,False
"Two computers communicate with each other by sending data packets across a local area network. The size of these packets is 1,000 bytes. The network has the capacity to carry 1,000 packets per second. The CPU time required to execute the network protocol to send one packet is 10 milliseconds. The maximum rate at which one computer can send data to another is approximately
A. 10,000 bytes/second
B. 25,000 bytes/ second
C. 100,000 bytes/ second
D. 500,000 bytes/ second
Answer:",False,False
"Consider the following grammar.
S → ( S )
S → x
Which of the following statements is (are) true?
I. The grammar is ambiguous.
II. The grammar is suitable for top-down parsing.
III. The grammar is suitable for bottom-up parsing.
A. I only
B. II only
C. III only
D. II and III only
Answer:",False,True
"Hash tables can contribute to an efficient average-case solution for all of the problems described below EXCEPT:
A. Counting distinct values: Given a set of n keys, determine the number of distinct key values.
B. Dynamic dictionary: Support the operations of insert, delete, and search in a dictionary.
C. Range search: Given values a and b, find all the records whose key value is in the range a, b.
D. Symbol table lookup: Given a program identifier, find its type and address.
Answer:",True,True
"Let A be a finite set with m elements, and let B be a finite set with n elements. The number of distinct functions mapping A into B is
A. n^m
B. n!/(n - m)!
C. n!
D. n!/(m!(n - m)!)
Answer:",True,True
"To compute the matrix product M_1M_2, where M_1 has p rows and q columns and where M_2 has q rows and r columns, takes time proportional to pqr, and the result is a matrix of p rows and r columns. Consider the product of three matrices N_1N_2N_3 that have, respectively, w rows and x columns, x rows and y columns, and y rows and z columns. Under what condition will it take less time to compute the product as (N_1N_2)N_3 (i.e., multiply the first two matrices first) than to compute it as N_1(N_2 N_3)?
A. There is no such condition; i.e., they will always take the same time.
B. 1/x + 1/z < 1/w + 1/y
C. x > y
D. 1/w + 1/x < 1/y + 1/z
Answer:",True,False
"The hit ratio of a cache memory is the percentage of accesses (reads and writes) for which data are found in the cache. Write-through is a policy whereby every write operation updates main memory. Write-back is a policy whereby a write operation to a line found in the cache does not affect main memory until the line is evicted from the cache. Write-allocation is a policy whereby a cache line is allocated and loaded on a write-miss. If it is assumed that write-allocation is always used, which of the following is true?
A. Write-back usually results in a better hit ratio than write-through.
B. Write-through usually results in a better hit ratio than write-back.
C. The percentage of write operations resulting in a main memory operation will never be larger for write-back than for write-through.
D. The percentage of write operations resulting in a main memory operation will never be larger for writethrough than for write-back.
Answer:",False,False
"A particular disk unit uses a bit string to record the occupancy or vacancy of its tracks, with O denoting vacant and 1 denoting occupied. A 32-bit segment of this string has the hexadecimal value D4FE2003. The percentage of occupied tracks for the corresponding part of the disk, to the nearest percent, is
A. 12%
B. 25%
C. 38%
D. 44%
Answer:",False,False
"An Euler circuit of an undirected graph is a circuit in which each edge of the graph appears exactly once. Which of the following undirected graphs must have an Euler circuit?
I. A complete graph with 12 vertices
II. A complete graph with 13 vertices
III. A tree with 13 vertices
A. I only
B. II only
C. III only
D. I and II
Answer:",False,False
"Which of the following characteristics of a programming language is best specified using a context-free grammar?
A. Identifier length
B. Maximum level of nesting
C. Operator precedence
D. Type compatibility
Answer:",False,True
"Which of the following statements about datagrams sent by a node in a network using IPv4 protocol is (are) true?
I. Datagrams at the source must be the size of the smallest maximum transmission unit (MTU) of all the links on a path to the destination.
II. Datagrams may be fragmented during routing.
III. Datagrams are reassembled only at the destination.
A. I only
B. II only
C. III only
D. II and III
Answer:",True,True
"A starvation-free job-scheduling policy guarantees that no job waits indefinitely for service. Which of the following job-scheduling policies is starvation-free?
A. Round-robin
B. Priority queuing
C. Shortest job first
D. Youngest job first
Answer:",False,True
"Of the following, which gives the best upper bound for the value of f(N) where f is a solution to the recurrence f(2N + 1) = f(2N) = f(N) + log N for N >= 1, with f(1) = 0?
A. O(log N)
B. O(N log N)
C. O(log N) + 0(1)
D. O((log N)^2)
Answer:",True,False
"Company X shipped 5 computer chips, 1 of which was defective, and Company Y shipped 4 computer chips, 2 of which were defective. One computer chip is to be chosen uniformly at random from the 9 chips shipped by the companies. If the chosen chip is found to be defective, what is the probability that the chip came from Company Y?
A. 2 / 9
B. 4 / 9
C. 1 / 2
D. 2 / 3
Answer:",False,False
"Which of the following problems can be solved by a standard greedy algorithm?
I. Finding a minimum spanning tree in an undirected graph with positive-integer edge weights
II. Finding a maximum clique in an undirected graph
III. Finding a maximum flow from a source node to a sink node in a directed graph with positive-integer edge capacities
A. I only
B. II only
C. III only
D. I and II only
Answer:",True,True
"A program that checks spelling works in the following way. A hash table has been defined in which each entry is a Boolean variable initialized to false. A hash function has been applied to each word in the dictionary, and the appropriate entry in the hash table has been set to true. To check the spelling in a document, the hash function is applied to every word in the document, and the appropriate entry in the hash table is examined. Which of the following is (are) correct?
I. true means the word was in the dictionary.
II. false means the word was not in the dictionary.
III. Hash table size should increase with document size.
A. I only
B. II only
C. I and II only
D. II and III only
Answer:",False,False
"One approach to handling fuzzy logic data might be to design a computer using ternary (base-3) logic so that data could be stored as “true,” “false,” and “unknown.” If each ternary logic element is called a flit, how many flits are required to represent at least 256 different values?
A. 4
B. 5
C. 6
D. 7
Answer:",False,False
"Local caching of files is common in distributed file systems, but it has the disadvantage that
A. Temporary inconsistencies among views of a file by different machines can result
B. The file system is likely to be corrupted when a computer crashes
C. A much higher amount of network traffic results
D. Caching makes file migration impossible
Answer:",True,True
"Array A contains 256 elements of 4 bytes each. Its first element is stored at physical address 4,096.
Array B contains 512 elements of 4 bytes each. Its first element is stored at physical address 8,192.
Assume that only arrays A and B can be cached in an initially empty, physically addressed, physically tagged, direct-mapped, 2K-byte cache with an 8-byte block size. The following loop is then executed.
for (i = 0; i < 256; i++)
        A[i] = A[i] + B[2*i];
During the execution of the loop, how many bytes will be written to memory if the cache has a write-through policy?
A. 0
B. 256
C. 1024
D. 2048
Answer:",False,True
"At time 0, five jobs are available for execution on a single processor, with service times of 25, 15, 5, 3, and 2 time units. Which of the following is the minimum value of the average completion time of these jobs?
A. 50
B. 208/5
C. 92/5
D. 10
Answer:",False,False
