prompt,mixtral-8x7b-instruct-v0.1,gpt-4-1106-preview
"Which of the following conditions is characteristic of oligopoly?
A. A rival firm matches price decreases of rivals, but fails to match any price increases of rivals.
B. A rival firm matches price increases of rivals, but fails to match any price decrease of rivals.
C. A rival firm fails to match both price increases or price decreases of rivals.
D. (I)) Rival firms act independently of each other.
Answer:",False,True
"Which of the following is characteristic of oligopoly? I. Formidable barriers to entry. II. Price (P) = Marginal Revenue (MR). III. Relatively few sellers.
A. I only.
B. II only.
C. III only.
D. I and III only.
Answer:",True,True
"A monopoly is less efficient than a perfect competitor because
A. a monopoly produces more output and sells for a higher price
B. a monopoly produces less output and sells for a higher price
C. a monopoly can make profit in the short run but not in the long run
D. a perfect competitor breaks even in the short run and the monopoly does not
Answer:",True,True
"In the design of a competitive market system, which of the following does NOT describe how resources are allocated?
A. Price signals that guide producers on what, when, how, and for whom to produce goods and services.
B. Active government ownership and direction of production.
C. Voluntary market exchange between buyers and sellers.
D. Distribution of income and goods on the basis of contribution or productivity.
Answer:",True,True
"A production possibility frontier will be a straight line when
A. efficiency is achieved
B. the goods on the axes are perfect substitutes in consumption
C. utility is maximized
D. resources are not specialized
Answer:",False,True
"Which of the following statements is correct?
A. Economic Profits = Accounting Profits.
B. Economic Costs = Explicit Costs plus Implicit Costs.
C. Economic Costs = Explicit Costs minus Implicit Costs.
D. Opportunity Costs = Economic Profits.
Answer:",True,True
"If the per unit price of labor, a variable resource, increases, it causes which of the following?
A. An upward shift in AFC.
B. An upward shift in MPL.
C. A downward shift in ATC.
D. An upward shift in MC.
Answer:",True,True
"If the wage paid to all units of labor is $4.50, how many units of labor are hired?
A. 1
B. 2
C. 3
D. 4
Answer:",False,False
"If consumers are advised that multigrained bread will substantially lessen the risk of cancer, which of the following will happen in the market for multigrained bread?
A. The demand curve will shift to the left, decreasing the price of multigrained bread.
B. The supply curve will shift to the left, increasing the price of multigrained bread.
C. The demand curve will shift to the right, increasing the price of multigrained bread.
D. The supply curve will shift to the right, decreasing the price of multigrained bread.
Answer:",True,True
"The market structures of perfect competition and monopolistic competition share which of the following characteristics?
A. Ease of entry and exit in the long run
B. Homogenous products
C. Perfectly elastic demand for the firm's product
D. Long-run positive profits
Answer:",True,True
"When a negative externality exists as the result of the production of a good, the socially optimal quantity of output could be achieved by
A. free market capitalism
B. placing limits on the quantity that can be produced
C. government purchases of the good
D. setting a minimum on the quantity that can be produced
Answer:",True,True
"Jason cleans swimming pools in a perfectly competitive local market. A profit maximizer, he can charge $10 per pool to clean 9 pools per day, incurring total variable costs of $80 and total fixed costs of $20. Which of the following is true?
A. Jason should shut down in the short run, with economic losses of $20.
B. Jason should shut down in the short run, with economic losses of $10.
C. Jason should clean 9 pools per day, with economic losses of $20.
D. Jason should clean 9 pools per day, with economic losses of $10.
Answer:",False,False
"Which of the following is not a characteristic of oligopoly?
A. P = MC.
B. Price-maker.
C. Strong barriers to entry.
D. Few firms.
Answer:",True,True
"The competitive market provides the best outcome for society because
A. consumer surplus is minimized, while producer surplus is maximized.
B. the total welfare is maximized.
C. producer surplus is minimized, while consumer surplus is maximized.
D. the difference between consumer and producer surplus is maximized.
Answer:",True,True
"You are told that the income elasticity for DVDs is + 1.5. This means that
A. a 10 percent increase in income produces a 15 percent increase in consumption of DVDs. DVDs are a normal luxury good.
B. a 10 percent increase in income produces a 15 percent increase in consumption of DVDs. DVDs are an inferior good.
C. a 10 percent increase in income produces a 15 percent decrease in consumption of DVDs. DVDs are an inferior good.
D. a 10 percent increase in the price of DVDs produces a 15 percent decrease in consumption of DVDs. DVDs are a price elastic good.
Answer:",True,True
"If the price of a product decreases with the price of a substitute product remaining constant such that the consumer buys more of this product, this is called the
A. income effect.
B. substitution effect.
C. marginal effect.
D. supply effect.
Answer:",True,True
"Which of the following is an example of a transfer earning?
A. A superstar basketball player's $40 million earnings.
B. A social security retirement income.
C. A welfare payment from social services.
D. A cashier at a restaurant receiving the same $8 an hour that other cashiers receive.
Answer:",True,True
"A small business estimates price elasticity of demand for the product to be 3. To raise total revenue, owners should
A. decrease price as demand is elastic.
B. decrease price as demand is inelastic.
C. increase price as demand is elastic.
D. increase price as demand is inelastic.
Answer:",False,True
"A bilateral monopoly exists when
A. a monopsony buys from a monopoly
B. a monopoly sells to two different types of consumers
C. a monopoly buys from a monopsony
D. a monopolist sells two different types of goods
Answer:",False,True
"If firms are entering an industry that is monopolistically competitive, we would expect
A. the demand for existing firms to shift rightward.
B. the market price of the product to increase.
C. the demand for existing firms to become more inelastic.
D. the demand for existing firms to shift leftward.
Answer:",False,True
"The Law of Diminishing Marginal Returns is responsible for
A. AVC that first rises, but eventually falls, as output increases.
B. AFC that first rises, but eventually falls, as output increases.
C. MP that first falls, but eventually rises, as output increases.
D. MC that first falls, but eventually rises, as output increases.
Answer:",True,True
"Which of the following would best complete a short definition of economics? ""Economics is the study of . . .""
A. how unlimited resources are allocated between scarce wants.
B. how money is circulated through the economy.
C. how corporations maximize the share price of their stock.
D. how scarce resources are allocated to satisfy unlimited wants.
Answer:",True,True
"With capital fixed at one unit with 1, 2, 3 units of labor added in equal successive units, production of the output increases from 300 (1 unit of labor), to 350 (2 units of labor) to 375 (3 units of labor). Which of the following is a correct interpretation?
A. This is long run increasing returns to scale.
B. This is long run decreasing returns to scale.
C. This is long run constant returns to scale.
D. This is short run diminishing marginal productivity.
Answer:",True,True
"Which of the following is the best example of a public good?
A. Private violin lessons
B. The volunteer fire department in your community
C. A $1 ticket for admission to a museum
D. A bag of potato chips
Answer:",True,True
"Which of the following is the best example of a public good?
A. A visit to the orthodontist
B. A session at the tanning salon
C. A large pizza
D. The International Space Station
Answer:",True,True
"When the cross-price elasticity of demand is negative, the goods in question are necessarily
A. normal
B. inferior
C. complements
D. substitutes
Answer:",True,True
"A competitive labor market is currently in equilibrium. Which of the following most likely increases the market wage?
A. More students graduate with the necessary skills for this labor market.
B. Demand for the good produced by this labor is stronger.
C. The price of a complementary resource increases.
D. The Department of Labor removes the need for workers to pass an exam before they can work in this field.
Answer:",True,True
"One of the reasons that the government discourages and regulates monopolies is that
A. producer surplus is lost and consumer surplus is gained.
B. monopoly prices ensure productive efficiency but cost society allocative efficiency.
C. monopoly firms do not engage in significant research and development.
D. consumer surplus is lost with higher prices and lower levels of output.
Answer:",True,True
"Which of the following is true of equilibrium in a purely (or perfectly) competitive market for good X?
A. A shortage of good X exists.
B. The quantity demanded equals the quantity supplied of good X.
C. A surplus of good X exists.
D. The government regulates the quantity of good X produced at the market price.
Answer:",True,True
"When the price of pears increases, we expect the following:
A. Quantity demanded of pears rises.
B. Quantity supplied of pears falls.
C. Quantity demanded of pears falls.
D. Demand for pears falls.
Answer:",True,True
"If the demand for grapes increases simultaneously with an increase in the supply of grapes, we can say that
A. equilibrium quantity rises, but the price change is ambiguous.
B. equilibrium quantity falls, but the price change is ambiguous.
C. equilibrium quantity rises, and the price rises.
D. equilibrium quantity falls, and the price falls.
Answer:",True,True
"If the government wishes to regulate a natural monopoly so that it produces an allocatively efficient level of output, it would be at an output
A. where price is equal to average total cost.
B. where marginal revenue equals marginal cost.
C. where normal profits are made.
D. where price is equal to marginal cost.
Answer:",True,True
"When price elasticity of demand is greater than 1, demand is
A. perfectly inelastic.
B. elastic.
C. inelastic.
D. unit elastic.
Answer:",True,True
"Which of the following tax systems is designed to redistribute income from the wealthy to the poor?
A. A progressive tax system
B. A regressive tax system
C. A proportional tax system
D. An excise tax system
Answer:",True,True
"Which of these situations is not an example of price discrimination?
A. Brent works nights, so he chooses to buy bread at 7 a.m. rather than at 7 p.m.
B. Bob and Nancy each receive a ""$1 off"" coupon in the mail, but Bob redeems it while Nancy does not.
C. Katie buys 12 Cokes for $3, and Josh buys one Coke at a time for $1.
D. Velma likes to go to the movies at the lower afternoon matinee price, and Rosemary would rather pay more for the evening show.
Answer:",False,True
"With the presence of a positive externality, which of the following would correct the externality?
A. A government subsidy.
B. A government tax.
C. A higher price.
D. A lower level of output.
Answer:",True,True
"The market for denim jeans is in equilibrium, and the price of polyester pants, a substitute good, rises. In the jean market
A. supply falls, increasing the price and decreasing the quantity.
B. supply falls, increasing the price and increasing the quantity.
C. demand falls, increasing the price and decreasing the quantity.
D. demand rises, increasing the price and increasing the quantity.
Answer:",True,True
"A rational consumer who is eating Girl Scout cookies stops eating when
A. the total benefit equals the total cost of eating cookies.
B. the marginal benefit equals the marginal cost of the next cookie.
C. the marginal cost of eating cookies is maximized.
D. the marginal benefit of eating cookies is minimized.
Answer:",True,True
"Which of the following correctly illustrates why price (P) equals marginal revenue (MR) under perfect competition, and why price (P) is greater than marginal revenue under monopoly or imperfect competition? I. MR = P = demand on horizontal function for perfect competition. II. P > MR as downward sloping functions for imperfect competition. III. Demand and Price are represented as a vertical function for imperfect competition.
A. I, II, and III.
B. I and II.
C. I only.
D. I and III.
Answer:",True,True
"When a good is taxed, the tax burden falls mainly on the consumer if
A. the demand is inelastic and the supply is inelastic
B. the demand is inelastic and the supply is elastic
C. the demand is elastic and the supply is inelastic
D. the demand is elastic and the supply is elastic
Answer:",True,True
"The long-run average cost curve
A. is always below the short-run average cost curve
B. is always above the short-run average cost curve
C. always intersects the short-run average cost curve at the minimum of short-run average cost
D. is below the short-run average cost except at one point
Answer:",False,False
"Which of the following is not a characteristic of a kinked demand curve?
A. A range of marginal costs over which MR = MC.
B. P < MC.
C. Interdependence of rivals.
D. Pricing at the kink.
Answer:",True,True
"Economics is a social science that
A. is primarily concerned with money.
B. is primarily concerned with how resources are used.
C. relies solely on the scientific method for analysis.
D. is primarily concerned with maximizing spiritual well-being.
Answer:",True,True
"Which of the following is true?
A. TC = (AVC + AFC)Q.
B. TFC = TC at all levels of output.
C. AVC + AFC = TC.
D. MC = TC - TFC.
Answer:",False,True
"A monopsonist is identified by one of the following:
A. A wage payment lower than the marginal revenue product of labor.
B. Employment level greater than that of a competitive labor market.
C. A wage payment higher than that of a competitive labor market.
D. A single seller of labor services.
Answer:",False,True
"If the price of one good (A) increases and the quantity demanded of another good (B) increases, the two goods are
A. substitute goods.
B. complement goods.
C. inferior goods.
D. normal goods.
Answer:",True,True
"Which of the following statements is true for a firm in a perfectly competitive industry?
A. Total revenue increases and then decreases.
B. Marginal revenue is decreasing.
C. Average revenue is initially negative and then becomes positive.
D. Average revenue equals marginal revenue.
Answer:",True,True
"A perfectly competitive employer hires labor up to the point where
A. Wage = Marginal factor cost.
B. Wage = Marginal product of labor.
C. Wage = Marginal revenue.
D. Wage = Marginal revenue product of labor.
Answer:",False,True
"The necessity for a monopoly to lower its price in order to sell more units of its product explains why
A. monopolies are common among public utilities
B. the marginal revenue curve is below the demand curve for a monopoly
C. the marginal cost curve for a monopoly slopes upward
D. monopolies are able to maintain market power
Answer:",True,True
"Suppose a price floor is installed in the market for coffee. One result of this policy would be
A. a decrease in the demand for coffee-brewing machines.
B. a persistent shortage of coffee in the market.
C. an increase in consumer surplus due to lower coffee prices.
D. an increase in the demand for coffee.
Answer:",False,True
"A minimum wage in the market for fast-food workers is likely to produce
A. an increase in the demand for fast-food workers.
B. a decrease in the supply of fast-food workers.
C. a shortage of fast-food workers.
D. a surplus of fast-food workers.
Answer:",True,True
"Which of the following is true of the perfectly competitive firm in the short run?
A. The firm earns a normal profit.
B. The firm shuts down if the price falls below average total cost.
C. The firm earns positive economic profit.
D. The firm may earn positive, negative, or normal profits.
Answer:",True,True
"A competitive market for coffee, a normal good, is currently in equilibrium. Which of the following would most likely result in an increase in the demand for coffee?
A. Consumer income falls.
B. The price of tea rises.
C. The wage of coffee plantation workers falls.
D. Technology in the harvesting of coffee beans improves.
Answer:",True,True
"When a firm is earning a normal profit from the production of a good, it is true that
A. total revenues from production are equal to explicit costs.
B. explicit costs are equal to implicit costs.
C. total revenues from production are equal to implicit costs.
D. total revenues from production are equal to the sum of explicit and implicit costs.
Answer:",True,True
"If a business wants to increase its revenue and it knows that the demand price elasticity of its product is equal to 0.78, it should
A. decrease price because demand is elastic
B. decrease price because demand is unit elastic
C. decrease price because demand is inelastic
D. increase price because demand is inelastic
Answer:",True,True
"Which of the following is a characteristic of monopolistic competition?
A. P > MC.
B. Efficiency.
C. Mostly price competition.
D. P =MR.
Answer:",True,True
"The backward bending supply curve is characterized by which of the following?
A. As wage rates rise, the quantity of labor supplied continues to rise at every wage rate increase.
B. The labor-leisure trade-off continues to favor the supply of more jobs, or the substitution effect.
C. The labor-leisure trade-off favors the income effect or more leisure at higher wage rates.
D. inexperienced, low-income, younger workers at the backward bending portion.
Answer:",True,True
"Which of the following goods is likely to provide both the largest total utility and the smallest marginal utility?
A. Plastic
B. Automobiles
C. Computers
D. Air
Answer:",True,True
"The Lorenz Curve is used to measure which of the following:
A. The ratio of income to wealth in different countries.
B. The ratio of public goods to private goods in different countries.
C. The ratio of income inequality to income equality in different countries.
D. The ratio of the working poor to the non-working poor.
Answer:",True,True
"Which of the following examples would result in consumers paying for the largest burden of an excise tax placed on a producer?
A. If the demand curve is price elastic and the supply curve is price inelastic
B. If the demand curve is price elastic and the supply curve is perfectly elastic
C. If the demand curve is price inelastic and the supply curve is price elastic
D. If the demand curve is perfectly inelastic and the supply curve is price elastic
Answer:",True,True
"Which of the following could have caused an increase in the demand for ice cream cones?
A. A decrease in the price of ice cream cones
B. A decrease in the price of ice cream, a complimentary good to ice cream cones
C. An increase in the price of ice cream, a complimentary good to ice cream cones
D. A decrease in the price of lollipops, a close substitute for ice cream
Answer:",True,True
"The primary focus of microeconomics is
A. families and how they make money.
B. firms and how they make profits.
C. individual units within the overall economy.
D. government.
Answer:",True,True
"In order for a firm to successfully carry out price discrimination, which of the following conditions must hold? I. The firm cannot face a downward sloping demand curve. II. The firm must have market power. III. Buyers with differing demand elasticities must be separable. IV. The firm must have motives beyond profit maximization. V. The firm must be able to prevent the re-sale of its products.
A. I, III, and V only
B. III and IV only
C. I and IV only
D. II, III, and V only
Answer:",False,True
"Which of the following is an example of an economic rent?
A. A superstar basketball player's $50 million earnings.
B. A social security retirement income.
C. A welfare payment from social services.
D. A check to a college student from a parent or guardian.
Answer:",True,True
"With the presence of a negative externality, which of the following would internalize (or correct) the externality?
A. A government subsidy.
B. A government tax.
C. A lower price.
D. A higher level of output.
Answer:",True,True
"Which of the following is a characteristic of monopoly?
A. A single firm in the industry.
B. Price equal to marginal revenue.
C. Perfectly elastic demand curve.
D. Weak barriers to entry.
Answer:",True,True
"A monopoly with a straight, downward-sloping demand curve has a marginal revenue curve that is
A. upward sloping
B. halfway between the demand curve and the vertical axis
C. initially downward sloping and then upward sloping
D. parallel to the demand curve
Answer:",False,True
"A consequence of a price floor is
A. a persistent shortage of the good.
B. an increase in total welfare.
C. a persistent surplus of the good.
D. elimination of deadweight loss.
Answer:",False,True
"Which of the following is not among the methods unions use to increase wages?
A. Negotiations to obtain a wage floor
B. Restrictive membership policies
C. Efforts to decrease the prices of substitute resources
D. Featherbedding or make-work rules
Answer:",True,True
"Which of the following is a characteristic of perfect competition?
A. Firms produce a homogeneous product.
B. Barriers to entry exist.
C. Firms are price-setting profit maximizers.
D. The government regulates the price so that deadweight loss is eliminated.
Answer:",True,True
"Which of the following is correct?
A. In the long run, all inputs are variable.
B. In the short run, all inputs are variable.
C. In the long run, supply is not able to adjust fully to changes in demand.
D. In the short run, supply is able to adjust fully to changes in demand.
Answer:",True,True
"Monopolistic competition is said to be productively inefficient because
A. the long-run price is above minimum average total cost.
B. long-run profits are positive.
C. firms engage in collusive behavior.
D. there exist no barriers to entry.
Answer:",True,True
"Compared to perfect competition in the long run, monopoly has
A. more choices of products for consumers.
B. more efficiency.
C. lower prices.
D. price greater than marginal revenue.
Answer:",True,True
"If the price of firm A's cell phone service rises by 5 percent and the quantity demanded for firm B's cell phone service increases by 10 percent, we can say that
A. demand for firm B is price elastic.
B. supply for firm B is price elastic.
C. firms A and B are substitutes because the cross-price elasticity is greater than zero.
D. firms A and B are complements because the cross-price elasticity is less than zero.
Answer:",True,True
"The relationship between the marginal revenue curve and the demand curve for a monopoly is most similar to the relationship between the marginal factor cost curve and what curve for a monopsony?
A. Labor demand
B. Labor supply
C. Marginal external cost
D. Total cost
Answer:",False,False
"Suppose the market for roses is currently in equilibrium. If the supply of roses falls, while at the same time the demand for roses rises, what can you say about the price and quantity of roses in the market?
A. Price and quantity both rise.
B. Price rises, but the change in quantity is ambiguous.
C. Price and quantity both fall.
D. Quantity rises, but the change in price is ambiguous.
Answer:",True,True
"The competitive market for gasoline, a normal good, is currently in a state of equilibrium. Which of the following would most likely increase the price of gasoline?
A. Household income falls.
B. Technology used to produce gasoline improves.
C. The price of subway tickets and other public transportation falls.
D. The price of crude oil, a raw material for gasoline, rises.
Answer:",True,True
"Which of the following will increase wages for tuba makers?
A. An increase in the number of graduates at tuba maker training school
B. An increase in the price of tubas
C. An increase in the price of tuba lessons
D. An increase in the tax on tubas
Answer:",False,True
"Diminishing marginal returns to short-run production begin when
A. the average product of labor begins to fall.
B. the total product of labor begins to fall.
C. marginal product of labor becomes negative.
D. marginal product of labor begins to fall.
Answer:",True,True
"What you give up to pursue another alternative is known as
A. capital.
B. land.
C. money cost.
D. opportunity cost.
Answer:",True,True
"Which of the following is NOT a characteristic of perfectly competitive industry?
A. Free entry into the industry.
B. Product differentiation.
C. Perfectly elastic demand curve.
D. Homogeneous products.
Answer:",True,True
"Relative to a competitive input market, a monopsony
A. pays less and hires more
B. pays less and hires the same amount
C. pays more and hires more
D. pays less and hires fewer
Answer:",True,True
"If a monopsony labor market suddenly were transformed into a perfectly competitive labor market, how would the wage and employment change?
A. Both would increase.
B. Both would decrease.
C. The wage would remain constant, but employment would increase.
D. The wage would fall, but employment would increase.
Answer:",False,True
"If corn is produced in a perfectly competitive market and the government placed a price ceiling above equilibrium, which of the following would be true?
A. There would be no change in the amount of corn demanded or supplied.
B. There would be a shortage created of corn.
C. There would be a surplus created of corn.
D. The producers of corn would lose revenue due to the decreased price.
Answer:",False,True
"Marginal cost always intersects average variable cost at
A. the profit-maximizing quantity
B. the minimum of marginal cost
C. the maximum of average variable cost
D. the minimum of average variable cost
Answer:",True,True
"Production possibilities frontiers are concave to the origin because
A. of inefficiencies in the economy.
B. of opportunity cost.
C. of the law of increasing costs.
D. of constant opportunity costs.
Answer:",False,True
"Scarcity is best defined as
A. the difference between limited wants and limited economic resources.
B. the difference between the total benefit of an action and the total cost of that action.
C. the difference between unlimited wants and limited economic resources.
D. the opportunity cost of pursuing a given course of action.
Answer:",False,True
"The market for Cincinnati Reds baseball tickets is currently in equilibrium. Which of the following events would most likely increase the consumer surplus received by Reds fans?
A. The Reds offer discounted parking for all home games.
B. The Reds increase hot dog prices to reflect a higher cost of buns.
C. The city of Cincinnati is undertaking a huge highway construction project that strands fans in pregame traffic jams for hours.
D. The Reds must increase ticket prices to afford the most talented players.
Answer:",True,True
"Firms with the following market structure(s) maximize profits by producing where marginal cost equals marginal revenue, if at all. I. Perfect competition II. Oligopoly III. Monopoly IV. Monopolistic competition
A. I only
B. I and II only
C. I and III only
D. I, II, III, and IV
Answer:",True,True
"Consumer surplus is
A. the price of a good divided by its marginal utility.
B. the marginal utility of the good divided by its price.
C. the total utility of the good.
D. the difference between the consumer's value and the market price.
Answer:",True,True
"Which of the following statements is positive?
A. An economy that produces more butter than guns is better off than an economy that produces more guns than butter.
B. Nations should concentrate their resources on producing wholesome consumer goods as opposed to the weapons of war.
C. The production possibilities frontier is concave to the origin because of the law of increasing costs.
D. Nations ought to devote at least some of their resources to national defense.
Answer:",True,True
"Relatively free or easy entry (low or nonexistent barriers to entry) is best matched by which of the following?
A. More consumer choices, greater price elasticity of demand, more competitors.
B. More consumer choices, lower price elasticity of demand, more competitors.
C. More consumer choices, greater price elasticity of demand, fewer competitors.
D. Fewer consumer choices, lower price elasticity of demand, fewer competitors.
Answer:",True,True
"Firms maximize their profits by producing a level of output at which
A. MC = AFC.
B. MC = MR.
C. P = ATC.
D. MR= AVC.
Answer:",True,True
"A typical characteristic of capitalist market economies is
A. government ownership of land and capital.
B. extensive price controls.
C. centralized government decision making to determine production limits.
D. private ownership of economic resources.
Answer:",True,True
"When a monopolist has maximized profit,
A. price is set equal to marginal cost, creating zero economic profit.
B. output is set where price is equal to average total cost.
C. price is set above marginal cost, creating allocative inefficiency.
D. any short-run profit will be eliminated through the long-run entry of new firms.
Answer:",True,True
"Which of the following situations best exemplifies the concept of consumer surplus?
A. It refers to a consumer who no longer has any outstanding debts.
B. The federal government has taken in more revenue than it has paid out in expenditures.
C. A consumer pays more for a pizza than she thought it was worth at the margin of the purchase.
D. A consumer pays less for a pizza than she thought it was worth at the margin of the purchase.
Answer:",True,True
"If the perfectly competitive price is currently below minimum average total cost, we can expect which of the following events in the long run?
A. The price will rise and each firm's output will fall as firms exit the industry.
B. Market equilibrium quantity will increase as firms exit the industry.
C. Nothing. The industry is currently in long-run equilibrium.
D. The price will rise to the breakeven point as firms exit the industry.
Answer:",False,True
"If total product of labor is rising at an increasing rate,
A. marginal product of labor is rising.
B. marginal product of labor is at its minimum.
C. marginal product of labor is at its maximum.
D. marginal cost is rising.
Answer:",True,True
"When the opportunity for price discrimination arises,
A. market segments with relatively elastic demand pay higher prices
B. market segments with relatively inelastic demand pay lower prices
C. consumer surplus decreases
D. demand is horizontal
Answer:",False,True
"Price times quantity measures
A. the international trade gap.
B. the budget deficit.
C. total revenue.
D. price elasticity of demand.
Answer:",True,True
"A tax imposed on a supplier will more likely be passed on to the consumer in the form of price increase if
A. price elasticity of demand is highly elastic.
B. price elasticity of demand is highly inelastic.
C. price elasticity of demand is unit elastic.
D. wage elasticity of demand is highly elastic.
Answer:",True,True
"The law of increasing costs
A. does not apply to guns and butter.
B. is the result of resources not being perfectly adaptable between the production of two goods.
C. implies that prices will rise when the costs of making a good rise.
D. causes the production possibilities frontier to be a straight line.
Answer:",True,True
"Which of the following is true about a price ceiling?
A. It is used to correct government policy.
B. It is used when equilibrium prices are too low.
C. It will be located above the equilibrium price.
D. It will be located below the equilibrium price.
Answer:",True,True
"Consider a profit-maximizing firm in a perfectly competitive market with several sellers and several buyers (i.e., the firm is a ""price taker"" of the goods it sells and a ""price taker"" of the hourly wages it pays its workers). If a technological innovation made by someone in this firm were to significantly raise the firm's marginal physical product (but not that of any other firm's), then this innovation would
A. reduce the firm’s employment level, because fewer workers are now needed
B. raise the workers’ hourly wage as they now contribute more marginal revenue
C. lead the firm to hire more workers but not to raise their wages
D. lead the firm to hire more workers and to pay them higher wages
Answer:",True,True
