prompt,mixtral-8x7b-instruct-v0.1,gpt-4-1106-preview
"If a country has a negative value on its current account then it must
A. pay that amount to its trading partners.
B. have a positive value of equal magnitude on its capital account.
C. depreciate its currency.
D. appreciate its currency.
Answer:",True,True
"Which of the following transactions would be counted in GDP?
A. The cash you receive from babysitting your neighbor’s kids
B. The sale of illegal drugs
C. The sale of cucumbers to a pickle manufacturer
D. The sale of a pound of tomatoes at a supermarket
Answer:",False,False
"If your nominal income rises 4 percent and your real income falls 1 percent by how much did the price level change?
A. 5 percent decrease
B. ¼ percent increase
C. 3 percent increase
D. 5 percent increase
Answer:",True,True
"Economy X is an open economy with flexible exchange rates. Economy Y is closed. Ceteris paribus expansionary monetary policy is
A. more effective in X because the policy will increase net exports.
B. more effective in X because the policy will decrease net exports.
C. equally effective in X and Y.
D. less effective in X because the policy will decrease net exports.
Answer:",False,False
"Equilibrium real GDP is far below full employment and the government lowers household taxes. Which is the likely result?
A. Unemployment falls with little inflation.
B. Unemployment rises with little inflation.
C. Unemployment falls with rampant inflation.
D. Unemployment rises with rampant inflation.
Answer:",True,True
"If $1000 is deposited into a checking account and excess reserves increase by $700 the reserve ratio must be:
A. 70%.
B. 30%.
C. 40%.
D. 90%.
Answer:",True,True
"Automatic or built-in stabilizers
A. prevent inflation.
B. prevent recessions from occurring.
C. prevent inflation and recessions from occurring.
D. are government policies already in place that promote deficit spending during recessions and surplus budgets during expansions.
Answer:",True,True
"Suppose consumers expect the price of corn to be lower in the near future while the price of seed corn and fertilizer fall. What will happen to the equilibrium price and the equilibrium quantity?
A. The equilibrium price will rise while the equilibrium quantity is indeterminate.
B. The equilibrium price will fall while the equilibrium quantity is indeterminate.
C. The equilibrium price is indeterminate while the equilibrium quantity will rise.
D. The equilibrium price is indeterminate while the equilibrium quantity will fall.
Answer:",True,False
"An increase in the demand for money in the economy could result from
A. a recession.
B. a higher price level.
C. higher interest rates.
D. expected future inflation.
Answer:",False,True
"An increase in the consumer price index is commonly referred to as
A. economic growth.
B. inflation.
C. unemployment.
D. discouraged workers.
Answer:",True,True
"GDP measures I. production II. income earned during the production process III. spending by consumers businesses governments and foreigners
A. Only I is correct.
B. Only II is correct.
C. Only III is correct.
D. I II and III are correct.
Answer:",True,True
"The economy is currently operating at full employment. Assuming flexible wages and prices how would a decline in aggregate demand affect GDP and the price level in the short run and GDP and the price level in the long run? SHORT-RUN GDP     SHORT-RUN PRICE LEVEL     LONG-RUN GDP     LONG-RUN PRICE LEVEL
A. Falls     Falls     No change     Falls
B. Falls     Falls     Falls     Falls
C. No change     Falls     No change     No change
D. Falls     Falls     No change     No change
Answer:",True,True
"If the economy is operating at full employment which of the following policies will create the most inflation in the short run?
A. An increase in government spending matched by an equal increase in taxes
B. An increase in government spending with no change in taxes
C. A decrease in government spending and a matching increase in taxes
D. A decrease in taxes with no change in government spending
Answer:",False,True
"The real interest rate is
A. what one sees when looking at bank literature
B. the nominal interest rate divided by the inflation rate
C. the nominal interest rate plus the anticipated inflation rate
D. the nominal interest rate minus anticipated inflation
Answer:",True,True
"Which of the following would be an example of fiat money?
A. Cigarettes used as money in prisons
B. Dollar bills
C. Gold coins
D. Arrowheads used as a medium of exchange
Answer:",True,True
"Which of the following fiscal policies is likely to be most effective when the economy is experiencing an inflationary gap?
A. The government decreases taxes and keeps spending unchanged.
B. The government increases spending and keeps taxes unchanged.
C. The government increases spending matched with an increase in taxes.
D. The government increases taxes and decreases spending.
Answer:",True,True
"Among those hurt by inflation are I.   borrowers at fixed interest rates II.   individuals on fixed incomes III.   those with savings earning fixed interest rates IV.   restaurant owners
A. I and II only
B. II and III only
C. II and IV only
D. II III and IV only
Answer:",False,False
"Required reserves
A. can be used by banks to make loans or buy investments.
B. can be held in a bank's vault or its account at the FED.
C. must be kept in a bank's vault.
D. must be used to make loans.
Answer:",True,True
"Potential GDP will fall ceteris paribus if
A. the unemployment rate rises.
B. the retirement age is lowered.
C. tariffs protecting domestic jobs are eliminated.
D. more immigration is allowed.
Answer:",False,True
"Contractionary monetary policy implies which of the following about the discount rate the nominal interest rate and aggregate demand? Discount rate      Nominal interest rate      Aggregate demand
A. Decreases            Increases      Decreases
B. Increases            Increases      Decreases
C. Decreases            Decreases      Decreases
D. Increases            Increases      Increases
Answer:",False,True
"Which of the following is a fundamental economic question?
A. Who will get how much of each good and service?
B. Who should pay taxes?
C. Who will work?
D. Who will make the economic decisions?
Answer:",True,True
"Fisher's Hypothesis states that
A. the real interest equals the nominal interest rate plus the inflation rate.
B. the nominal interest rate equals the real interest rate minus the inflation rate.
C. the nominal interest rate equals the unemployment rate plus the real interest rate.
D. the nominal interest rate equals the real interest rate plus the inflation rate.
Answer:",True,True
"The best example of a negative supply shock to the economy would be
A. a decrease in government spending.
B. a decrease in the real interest rate.
C. an increase in the money supply.
D. unexpectedly higher resource prices.
Answer:",True,True
"According to Say's law
A. when price goes up supply goes up
B. it is better to give than receive
C. demand creates its own supply
D. supply creates its own demand
Answer:",True,True
"What will happen to the equilibrium price level and the equilibrium quantity of output if the aggregate supply curve shifts to the left? Assume an upward sloping aggregate supply curve.
A. The equilibrium price level increases while the equilibrium quantity of output decreases.
B. The equilibrium price level decreases while the equilibrium quantity of output increases.
C. The equilibrium price level and quantity of output increase.
D. The equilibrium price level and quantity of output decrease.
Answer:",True,True
"The Federal Open Market Committee
A. advises the President of the United States.
B. is part of the Federal Reserve System.
C. has seven members.
D. promotes free trade.
Answer:",True,True
"An increase in the price of forklifts imported into the United States from Belgium will
A. increase the consumer price index and the GDP deflator.
B. increase the consumer price index but not the GDP deflator.
C. increase the GDP deflator but not the consumer price index.
D. have no effect on the consumer price index or the GDP deflator.
Answer:",False,False
"Theo loses his job at the public swimming pool when the pool closes for the winter. This is an example of
A. cyclical unemployment.
B. discouraged worker.
C. seasonal unemployment.
D. frictional unemployment.
Answer:",True,True
"Keynes
A. advanced Classical economic theory by making several refinements.
B. showed how Say's Law operated in capitalist economies.
C. was a great American economist.
D. explained the cause of and cure for the Great Depression.
Answer:",True,True
"Assume commercial banks save no excess reserves and the reserve requirement is 20 percent. How much money is created in new loans from all banks after this bank receives a deposit of $1000 ?
A. $800 
B. $1,000 
C. $4,000 
D. $5,000 
Answer:",False,False
"Which of the following policies is most likely to bring about economic growth in the long run?
A. Imposing tariffs to protect domestic industries from foreign competition.
B. Placing taxes on savings.
C. Increasing government spending.
D. Promoting improvements in the education of the population.
Answer:",True,True
"When a country has a balance of trade deficit
A. it must make up the difference by shipping gold to its creditors.
B. its exports exceed its imports.
C. its currency will appreciate.
D. its imports exceed its exports.
Answer:",True,True
"National income measures
A. household income in the nation.
B. income earned by the factors of production.
C. GDP minus depreciation and indirect business taxes.
D. (B) (C) and (D).
Answer:",True,False
"Assume the reserve requirement is 10 percent. If the FED sells $29 million worth of government securities in an open market operation then the money supply can
A. increase by $2.9 million.
B. decrease by $2.9 million.
C. increase by $290 million.
D. decrease by $290 million.
Answer:",False,True
"The ""crowding-out"" effect refers to which of the following?
A. Lower interest rates that result from borrowing to conduct expansionary monetary policy
B. Higher interest rates that result from borrowing to conduct contractionary fiscal policy
C. Higher interest rates that result from borrowing to conduct expansionary fiscal policy
D. Higher interest rates due to borrowing to conduct contractionary monetary policy
Answer:",True,True
"Suppose transfer payments are greater than Social Security contributions corporate taxes and retained earnings combined. In that case
A. NDP will be greater than GDP.
B. NI will be greater than GDP.
C. PI will be greater than NI.
D. DPI will be greater than PI.
Answer:",False,True
"The FED's Board of Governors has members each serving -year terms.
A. 14 7
B. 7 14
C. 8 8
D. 50 2
Answer:",False,True
"Which of the following would lead to a decrease in the money supply?
A. The FED lowers the discount rate.
B. The FED sells government securities in the secondary market.
C. The federal government spends less money.
D. The FED lowers reserve requirements.
Answer:",True,True
"Which of the following insures the value of the U.S. dollar?
A. The euro and other foreign currencies held by the Federal Reserve
B. Gold bars in secure locations like Fort Knox
C. The promise of the U.S. government to maintain its value
D. The value of the actual paper on which it is printed.
Answer:",True,True
"In what ways is contractionary fiscal policy in the United States likely to affect domestic interest rates and the international value of the dollar?
A. Interest rates increase and the dollar depreciates.
B. Interest rates decrease and the dollar appreciates.
C. Interest rates increase and the dollar appreciates.
D. Interest rates decrease and the dollar depreciates.
Answer:",False,False
"Which of the following results from stagflation?
A. Unemployment decreases
B. The price level decreases
C. The aggregate supply curve shifts to the right
D. The Phillips curve shifts to the right
Answer:",True,True
"What does the presence of discouraged workers do to the measurement of the unemployment rate?
A. Discouraged workers are counted as ""out of the labor force"" thus the unemployment rate is understated making the economy look stronger than it is.
B. Discouraged workers are counted as ""out of the labor force"" thus the unemployment rate is understated making the economy look weaker than it is.
C. Discouraged workers are not surveyed so there is no impact on the unemployment rate.
D. Discouraged workers are counted as ""unemployed"" thus the unemployment rate is understated making the economy look stronger than it is.
Answer:",True,True
"Which of the following statements is true?
A. Some of the things included in M2 are not as liquid as the things in MI.
B. M2 is smaller than MI.
C. M I is backed by gold and M2 is backed by silver.
D. The biggest component of M I is currency.
Answer:",False,True
"To close an expansionary gap
A. the aggregate demand curve should be shifted to the right.
B. the aggregate demand curve should be shifted to the left.
C. the aggregate supply curve should be shifted to the right.
D. the aggregate supply curve should be shifted to the left.
Answer:",True,True
"If the short-run aggregate supply curve is horizontal it is because
A. there exist many unemployed resources so that output can be increased without increasing wages and prices.
B. any increase in output requires a corresponding increase in wages and prices.
C. increases in output cause prices to increase but wages adjust much less quickly.
D. falling interest rates increase the demand for goods and services putting upward pressure on prices.
Answer:",True,True
"In the equation GDP = C + I + G + X X stands for
A. exports.
B. expenditures.
C. exports minus imports.
D. imports minus exports.
Answer:",False,False
"Which of the following represents a combination of contractionary fiscal and expansionary monetary policy? FISCAL POLICY     MONETARY POLICY
A. Higher taxes     Selling Treasury securities
B. Lower taxes     Buying Treasury securities
C. Lower government spending     Increasing the reserve ratio
D. Higher taxes     Buying Treasury securities
Answer:",False,True
"Inflation
A. hurts creditors who do not anticipate it.
B. hurts creditors who anticipate it.
C. hurts debtors.
D. both A and D are correct.
Answer:",True,False
"Stagflation most likely results from
A. increasing AD with constant SRAS.
B. decreasing SRAS with constant AD.
C. decreasing AD with constant SRAS.
D. a decrease in both AD and SRAS.
Answer:",True,True
"Which group of people will suffer the most from a rising price level?
A. debtors with fixed interest rates
B. people with fixed money incomes
C. investors in gems coins and stamps
D. property owners
Answer:",True,True
"Which of the following lists contains only Fed actions that will increase the money supply?
A. Raise reserve requirements; lower the discount rate; sell bonds.
B. Raise reserve requirements; lower the discount rate; buy bonds.
C. Raise reserve requirements; raise the discount rate; sell bonds.
D. Lower reserve requirements; lower the discount rate; buy bonds.
Answer:",True,True
"The government measures inflation using the
A. GNP
B. URL
C. CPI
D. FED
Answer:",True,True
"If people expect the price of a particular product to increase in the near future
A. this will not affect the demand for the product right now.
B. this will decrease the demand for the product.
C. this will not affect the demand for the product now or later.
D. this will increase the demand for the product.
Answer:",True,True
"The effect of the spending multiplier is lessened if
A. the price level is constant with an increase in aggregate demand.
B. the price level falls with an increase in aggregate supply.
C. the price level is constant with an increase in long-run aggregate supply.
D. the price level rises with an increase in aggregate demand.
Answer:",False,True
"Operating in the intermediate range of the aggregate supply curve an increase in aggregate demand results in an increase in
A. price level only
B. real GDP only
C. neither price level nor real GDP
D. price level and real GDP
Answer:",True,True
"Suppose DVD players are a normal good and are exchanged in a competitive market. All else equal an increase in household income will
A. increase the equilibrium quantity and increase the price.
B. decrease the equilibrium quantity and increase the price.
C. increase the equilibrium price but the change in quantity is ambiguous.
D. decrease the equilibrium quantity and decrease the price.
Answer:",True,True
"According to Keynesian theory a decrease in the money supply would
A. lower interest rates which would encourage borrowing and therefore increase spending.
B. raise interest rates which would discourage borrowing and therefore increase spending.
C. raise interest rates which would discourage borrowing and therefore reduce spending.
D. lower interest rates which would discourage borrowing and therefore reduce spending.
Answer:",True,True
"If the money supply increases what happens in the money market (assuming money demand is downward sloping)?
A. The nominal interest rates rises.
B. The nominal interest rates falls.
C. The nominal interest rate does not change.
D. Transaction demand for money falls.
Answer:",True,True
"If XYZ Corporation buys an original Matisse painting to hang in its board room then
A. GDP decreases by the amount of the purchase because C decreases.
B. GDP increases by the amount of the purchase because I increases.
C. GDP is unaffected because it is a second hand sale.
D. GI)P decreases because I decreases.
Answer:",True,True
"The tax multiplier increases in magnitude when
A. the MPS increases.
B. the spending multiplier falls.
C. the MPC increases.
D. government spending increases.
Answer:",True,True
"The international value of the dollar will appreciate if
A. American income falls relative to the rest of the world.
B. American interest rates fall relative to interest rates in other countries.
C. American prices rise.
D. foreigners boycott American products.
Answer:",False,False
"Which of the following is not included in MI?
A. Coins.
B. Paper money.
C. Travelers' checks.
D. Credit cards.
Answer:",True,True
"The domestic purchasing power of a currency
A. varies directly with the cost of living
B. is inversely related to the savings rate
C. is inversely related to the price level
D. varies directly with economic growth
Answer:",True,True
"It is unlikely that the unemployment rate will ever fall to zero because of
A. frictional unemployment.
B. cyclical unemployment.
C. government policies.
D. corporate policies.
Answer:",True,True
"Which of the following is an accurate statement of the money supply in the United States?
A. The money supply is backed by gold reserves.
B. The least liquid measure of money is M2.
C. M1 is larger than M3.
D. The most liquid measure of money is M1.
Answer:",True,True
"Which of the following is an example of an expansionary supply shock?
A. Rapid increasing wages
B. A greatly depreciated currency
C. Declining labor productivity
D. Lower factor prices in major industries
Answer:",True,True
"Which of the following shifts the production possibilities frontier outward?
A. A decrease in the price level.
B. An increase in labor productivity.
C. An increase in the money supply.
D. A decrease in the unemployment rate.
Answer:",True,True
"The money supply will increase as a result of which of the following?
A. A decrease in the required reserve ratio
B. An increase in the discount rate
C. The selling of bonds by the Federal Reserve
D. An increase in the fraction of deposits that must be held by banks
Answer:",True,True
"Output in country X is 30000 units and there are 3000 persons working while country Z has an output of 40000 units and 8000 workers.
A. The productivity of labor in country Z is 33 percent higher than in country X.
B. The productivity of labor in country Z is 25 percent higher than in country X.
C. The productivity of labor in country X is 33 percent higher than in country Z.
D. The productivity of labor in country X is twice as much as country Z.
Answer:",False,False
"Milton Friedman
A. never won a Nobel Prize despite his contributions to economic analysis.
B. is a Monetarist.
C. is a Keynesian.
D. won a Nobel Prize for his contributions to Classical economic analysis.
Answer:",True,True
"According to Monetarist theory when the money supply is changed the economy is affected
A. only because a change in the money supply affects interest rates.
B. in several ways.
C. because interest rates change and so do many other factors that affect spending.
D. because many factors that affect spending change but not interest rates.
Answer:",True,True
"Which of the following is true of money and financial markets?
A. As the demand for bonds increases the interest rate increases.
B. For a given money supply if nominal GDP increases the velocity of money decreases.
C. When demand for stocks and bonds increases the asset demand for money falls.
D. A macroeconomic recession increases the demand for loanable funds.
Answer:",False,False
"Using the model of AD and AS what happens in the short run to real GDP the price level and unemployment with more consumption spending (C)? REAL GDP     PRICE LEVEL     UNEMPLOYMENT
A. Increases     Decreases     Decreases
B. Decreases     Increases     Increases
C. Increases     Increases     Decreases
D. Decreases     Decreases     Decreases
Answer:",False,True
"Suppose the economy is operating beyond full employment. Which of the following is true at this point?
A. The short-run aggregate supply curve is horizontal.
B. Further increases in aggregate demand will result in a lower price level.
C. A decrease in aggregate demand will result in a lower price level if prices are sticky.
D. Further increases in aggregate demand will not lower the unemployment rate but will create inflation.
Answer:",True,True
"An American buys an entertainment system that was manufactured in China. How does the U.S. national income accounts treat this transaction?
A. Net exports and GDP both rise.
B. Net exports and GDP both fall.
C. Net exports and GDP go in opposite directions.
D. Net exports fall and there is no change in GDP.
Answer:",False,False
"A nation that must consistently borrow to cover annual budget deficits risks
A. a depreciation of the nation's currency as foreigners increase investment in the nation.
B. a decline in net exports as the nation's goods become more expensive to foreign consumers.
C. lower interest rates that discourage foreign investment in the nation.
D. an appreciation of the nation's currency as foreigners decrease investment in the nation.
Answer:",False,True
"All else equal when the United States exports more goods and services
A. the value of the dollar falls as the supply of dollars increases.
B. the value of the dollar rises as demand for dollars increases.
C. the value of the dollar falls as demand for dollars decreases.
D. the value of the dollar rises as the supply of dollars increases.
Answer:",False,True
"According to Classical analysis an economy in a recession can return to full employment through
A. falling wages and prices.
B. rising wages and prices.
C. expansionary monetary policy.
D. increased government spending.
Answer:",True,True
"One strategy a corporation may use to gain market share in a foreign market is
A. raising the price of its product.
B. convincing its government to put an import tariff on the product.
C. convincing its government to place a quota on the product.
D. dumping.
Answer:",True,True
"GDP is $10 million consumer spending is $6 million government spending is $3 million exports are $2 million and imports are $3 million. How much is spent for investments?
A. $0 million
B. $1 million
C. $2 million
D. $3 million
Answer:",False,False
"If the Japanese economy suffers a deep prolonged recession in what ways would U.S. net exports and the values of the dollar and yen change? U.S. NET EXPORTS     VALUE OF DOLLAR     VALUE OF YEN
A. Decreases     Increases     Increases
B. Decreases     Decreases     Decreases
C. Decreases     Decreases     Increases
D. Increases     Decreases     Increases
Answer:",True,True
"Of the following choices which combination of fiscal and monetary policy would most likely reduce a recessionary gap? FISCAL POLICY     MONETARY POLICY
A. Increase taxes.     Increase the reserve ratio.
B. Decrease spending.     Sell Treasury securities.
C. Decrease taxes.     Buy Treasury securities.
D. Increase spending.     Increase the reserve ratio.
Answer:",True,True
"The appropriate fiscal policy to remedy a recession is to
A. increase government spending and taxes.
B. reduce government spending and taxes.
C. increase government spending and reduce taxes.
D. decrease government spending and increase taxes.
Answer:",True,True
"If real GDP per capita was $20000 in 1980 and $21000 in 1990 then we conclude that the standard of living has increased
A. 0.5 percent.
B. 5.0 percent.
C. 50 percent.
D. 3.3 percent.
Answer:",False,True
"A use of easy money (expansionary) policy by the Fed could result in which of the following?
A. an increase in net exports
B. a decrease in net exports
C. an increase in the real interest rate
D. an increase in the nominal interest rate
Answer:",False,False
"If the inflation rate is expected to increase in the immediate future then
A. consumers will begin saving more now.
B. the velocity of money will fall.
C. this will put upward pressure on the nominal interest rate.
D. this will put downward pressure on the real interest rate.
Answer:",True,True
"Which of the following is not included in M2?
A. Currency.
B. Travelers' checks.
C. Certificates of deposit.
D. Credit cards.
Answer:",True,True
"Rising prices are a problem because
A. money in household savings accounts can now buy fewer goods and services.
B. household incomes generally do not rise with prices.
C. the economy could run out of money.
D. borrowers have to repay loans with more dollars.
Answer:",True,True
"According to Keynesian theory
A. the FED should not conduct monetary policy.
B. changes in the money supply have significant effects.
C. fiscal policy is the preferred way of shifting the aggregate demand curve.
D. the FED should allow the money supply to grow at a constant rate.
Answer:",True,True
"If the economy were experiencing a recessionary gap choose the option below that would be an appropriate fiscal policy to eliminate the gap and the predicted impact of the policy on real GDP and unemployment. FISCAL POLICY     REAL GDP     UNEMPLOYMENT
A. Increase taxes.     Increase     Decrease
B. Decrease spending.     Decrease     Increase
C. Decrease taxes.     Increase     Increase
D. Decrease taxes.     Increase     Decrease
Answer:",True,True
"Which of the following tends to increase the spending multiplier?
A. An increase in the marginal propensity to consume
B. A decreased velocity of money
C. An increase in the marginal propensity to save
D. An increase in the real interest rate
Answer:",True,True
"A negative or contractionary supply shock will
A. shift the Phillips curve to the left.
B. shift the investment demand curve to the right.
C. shift the money demand curve to the right.
D. shift the Phillips curve to the right.
Answer:",False,True
"The crowding-out effect from government borrowing is best described as
A. the rightward shift in AD in response to the decreasing interest rates from contractionary fiscal policy.
B. the leftward shift in AD in response to the rising interest rates from expansionary fiscal policy.
C. the effect of the President increasing the money supply which decreases real interest rates and increases AD.
D. the effect on the economy of hearing the chairperson of the central bank say that he or she believes that the economy is in a recession.
Answer:",True,True
"Which of the following best describes a key difference between the short-run and long-run aggregate supply curve?
A. Short-run aggregate supply is upward sloping as nominal wages quickly respond to price level changes.
B. Long-run aggregate supply is upward sloping as nominal wages quickly respond to price level changes.
C. Short-run aggregate supply is vertical as nominal wages quickly respond to price level changes.
D. Short-run aggregate supply is upward sloping as nominal wages do not quickly respond to price level changes.
Answer:",True,True
"In order to reduce or eliminate crowding out expansionary fiscal policy can be accompanied by
A. an increase in government spending
B. a decrease in investment
C. expansionary monetary policy
D. contractionary monetary policy
Answer:",False,True
"For years you work as a grocery checker at a supermarket and one day you are replaced by self-serve checkout stations. What type of unemployment is this?
A. Cyclical
B. Structural
C. Seasonal
D. Frictional
Answer:",True,True
"Monetarists believe that V and Q are
A. constant.
B. stable.
C. variable.
D. not critical for understanding how money affects the economy.
Answer:",True,True
"The appropriate fiscal policy to remedy a recession
A. calls for the federal government to run a deficit.
B. calls for the federal government to run a surplus.
C. is increased taxes and government spending.
D. is decreased government spending and taxes.
Answer:",True,True
"Suppose that Tiger Woods buys a golf ball in England for $1 and the marginal propensity to consume in England is 0.75. What is the total increase in England's real GDP resulting from Mr. Woods' purchase?
A. $1 
B. $1.25 
C. $1.75 
D. $4 
Answer:",False,True
"Which of the following monetary policies would lessen the effectiveness of expansionary fiscal policy?
A. Decreasing the value of the domestic currency.
B. Lowering the income tax rate.
C. Selling Treasury securities to commercial banks.
D. Lowering the discount rate.
Answer:",True,True
"In the equation of exchange if V and Q are constant then
A. changes in the price level must be proportional to changes in the money supply.
B. changes in the money supply have no effect on the price level.
C. changes in the price level have no effect on the money supply.
D. the equation is invalid.
Answer:",True,True
"In 2004 the United States had a trade deficit of $603 billion; therefore
A. net exports were positive.
B. Americans consumed more than they produced.
C. America's government spent more than it took in.
D. $603 billion worth of capital flowed out of America.
Answer:",False,True
"If interest rates rise in the United States relative to other nations then
A. the value of the dollar will tend to appreciate.
B. the value of the dollar will tend to depreciate.
C. exchange rates will be affected but not the value of the dollar.
D. the exchange rate will not be affected.
Answer:",False,True
"Use the following three responses to answer the question: Fiscal policy is not always effective because of I. crowding out. II. rational expectations. III. the balanced budget amendment.
A. I only
B. II only
C. II and III
D. I and II
Answer:",True,True
"The reserve ratio is .10 and Mommy Morebucks withdraws $1 million from her checking account and keeps it as cash in her refrigerator. How does this withdrawal potentially impact money in circulation?
A. Decreases it by $9 million
B. Decreases it by $1 million
C. Decreases it by $100000
D. Increases it by $1 million
Answer:",False,True
"Which of the following is a consequence of a protective tariff on imported steel?
A. Net exports fall.
B. Income is transferred from domestic steel consumers to domestic steel producers.
C. Allocative efficiency is improved.
D. Income is transferred from domestic steel to foreign steel producers.
Answer:",True,True
"Of the following choices the one most likely to be preferred by supply-side economists would be
A. increased government spending.
B. higher tariffs on imported goods.
C. lower taxes on household income.
D. a tax credit on capital investment.
Answer:",True,True
"Economic growth is
A. measured by the number of businesses in the economy.
B. shared equally among the population.
C. critical in determining the standard of living in a nation.
D. measured by the amount of government spending.
Answer:",True,True
"If Real GDP = $200 billion and the price index = 200 Nominal GDP is
A. $4 billion
B. $400 billion
C. $200 billion
D. $2 billion
Answer:",True,True
"Which of the following is NOT included in GDP?
A. Federal government purchases of goods and services.
B. Imports.
C. State and local government purchases of goods and services.
D. Exports.
Answer:",True,True
"Which of the following will promote economic growth?
A. An increase in the amount of capital.
B. Lower wages.
C. Price controls that keep prices low.
D. Increased government spending.
Answer:",True,True
"Automatic stabilizers in the economy serve an important role in
A. increasing the length of the business cycle.
B. balancing the budget.
C. increasing a budget surplus in a recession.
D. lessening the impact of a recession.
Answer:",True,True
"To deflate nominal gross domestic product (GDP) you must
A. divide nominal GDP by the GDP deflator.
B. multiply real GDP by the GDP deflator.
C. divide real GDP by the GDP deflator.
D. multiply nominal GDP by the GDP deflator.
Answer:",True,True
"To move the economy closer to full employment the central bank decides that the federal funds rate must be increased. The appropriate open market operation is to ______ which ______ the money supply ______ aggregate demand and fights ______. OMO     MONEY SUPPLY     AD     TO FIGHT
A. Buy bonds     Increases     Increases     Unemployment
B. Buy bonds     Increases     Increases     Inflation
C. Sell bonds     Decreases     Decreases     Unemployment
D. Sell bonds     Decreases     Decreases     Inflation
Answer:",False,True
"Say's Law
A. is the basis of Keynesian economic analysis.
B. is the basis of Classical economic analysis.
C. states that demand creates its own supply.
D. indicates that prices will be stable in capitalist economies.
Answer:",False,True
"The aggregate supply curve will shift to the right in response to
A. a decrease in the labor supply
B. an increase in investment in capital
C. an increase in corporate taxes
D. a decrease in the availability of education and training
Answer:",True,True
"U.S. real GDP most likely falls when
A. tariffs and quotas are removed.
B. investment in human capital is high.
C. the money supply is increased.
D. the value of the dollar relative to foreign currencies is high.
Answer:",True,True
"The term ""menu costs"" refers to
A. less choices due to inflation.
B. financial assets being worth less due to inflation.
C. a la carte savings falling.
D. resource misallocation due to inflation.
Answer:",False,True
"Investment demand most likely increases when
A. real GDP decreases.
B. the cost of acquiring and maintaining capital equipment rises.
C. investor optimism improves.
D. the real rate of interest rises.
Answer:",True,True
"The population of country X is exactly the same as country Y but country X produces twice as much output as country Y. We can conclude that
A. the people of country X are smarter than the people of country Y.
B. the people of country X enjoy a standard of living twice as much as country Y.
C. the people of country Y enjoy a standard of living twice as much as country X.
D. the people of country Y work twice as hard as the people of country X.
Answer:",True,True
"A nation is producing at a point inside of its production possibility curve. Which of the following is a possible explanation for this outcome?
A. This nation has experienced a permanent decrease in its production capacity.
B. This nation has experienced slower than usual technological progress.
C. This nation has avoided free trade between other nations.
D. This nation is experiencing an economic recession.
Answer:",True,True
"Which of the following is characteristic of a centrally planned economic system?
A. Resources are allocated based on relative prices.
B. The circular flow of goods and services minimizes the role of the federal government.
C. Private ownership of resources is fundamental to economic growth.
D. Government planners decide how best to produce goods and services.
Answer:",True,True
"If the Federal Reserve was concerned about the ""crowding-out"" effect they could engage in
A. expansionary monetary policy by lowering the discount rate.
B. expansionary monetary policy by selling Treasury securities.
C. contractionary monetary policy by raising the discount rate.
D. contractionary monetary policy by lowering the discount rate.
Answer:",False,True
"According to Keynesian analysis a decrease in the money supply would
A. raise the price level and output in the economy.
B. lower the price level and output in the economy.
C. raise the price level in the economy.
D. lower the price level in the economy.
Answer:",True,True
