prompt,mixtral-8x7b-instruct-v0.1,gpt-4-1106-preview
"In this chapter's Senior View, Dr. Shealy advises you to
A. Stay in school
B. Eat the right foods
C. Get plenty of exercise
D. Find a high paying job
Answer:",False,False
"When your sister Patricia was feeling depressed, you comforted her and reminisced about happier times. You provided which type of social support?
A. Emotional
B. Instrumental
C. Informational
D. Friendly
Answer:",True,True
"Hearing loss occurs more frequently for
A. Men than women
B. Women than men
C. People who already have some loss of vision
D. People who are obese
Answer:",True,True
"Continued stress is damaging to health and longevity because it leads to
A. Over exercising which causes physical damage
B. Suppression of the immune system
C. Less eating and, in many cases, severe eating disorders
D. Risky behaviors such as speeding and not using a seat belt
Answer:",True,True
"One difference that seems to be mostly cohort rather than age is the difference in ____ for different age groups
A. Coping strategies
B. Work productivity
C. Rates of dementia
D. Personality traits
Answer:",True,True
"According to Tat Kleckley of this chapter's Senior View, the most important part of the healing process for those who are bereaved is to
A. Stay away from other people for a while
B. Get out and be active
C. Talk about your loss
D. Make new friends who don't know about your loss
Answer:",True,True
"Social support is most likely to have a positive influence on health and well being when it is
A. Very emotional
B. Perceived as support
C. Unexpected
D. External rather than internal
Answer:",True,True
"Free radicals are produced by
A. Normal metabolism
B. Excess consumption of Vitamins A and C
C. Lack of sunlight
D. A weakened immune system
Answer:",True,True
"Prejudice or bias against older adults is referred to as
A. Ageism
B. Oldism
C. Age bigotry
D. Senilism
Answer:",True,True
"The program that takes over care for those with 6 or fewer months to live, attempts to keep them at home, provides pain relief, and ends all life-prolonging technologies is called
A. Euthanasia
B. Cryonics
C. Medicare
D. Hospice
Answer:",True,True
"Loss of smell for adults 80 and older is
A. Very infrequent (less than 15%)
B. Very frequent (more than 75%)
C. Infrequent (less than 40%)
D. Frequent (close to 50%)
Answer:",False,True
"Activation of a class of genes called sirtuins may help to
A. Prevent some diseases
B. Ward off dementias
C. Increase memory and intelligence
D. Produce emotional stability
Answer:",True,True
"Elder abuse most frequently comes from the older adult's
A. Spouse
B. Children
C. Grandchildren
D. Neighbors
Answer:",True,True
"Projective tests generally ___ than objective tests of personality.
A. Have higher reliability
B. Are more visual
C. Are more valid
D. Provide more information
Answer:",False,True
"Cells in the eye that respond to low levels of illumination are called
A. Rods
B. Cones
C. Retinal cells
D. Nocturnal detectors
Answer:",True,True
"Some work on age stereotypes suggests that
A. Positive ones are stronger
B. Negative ones are stronger
C. They never last very long
D. They are very rare
Answer:",True,True
"Which of the following could very well be a cohort difference rather than a change that occurs with age?
A. Differences in weight
B. Shrinkage of the thymus gland
C. Enlargement of the heart
D. Increasing size of nose and ears
Answer:",False,True
"The major question concerning aging and personality is:
A. Do older adults still have personalities?
B. Does personality change with age?
C. Does personality decline as we grow older?
D. Does personality increase of decrease with age?
Answer:",True,True
"A researcher who wants to examine both age and cohort differences is advised to use a _____ design.
A. Cross-sectional
B. Cross-sequential
C. Correlational
D. Quasi-experimental
Answer:",True,True
"Which of the following is NOT one of the most rewarding aspects of being a grandparent as reported by grandparents?
A. Feelings of immortality
B. Spoiling the grandchildren
C. Having others to wait on you
D. Remembering when they were grandchildren
Answer:",True,True
"Of the following animals, which has the longest life span by current measures?
A. Gorilla
B. Blue whale
C. Dog
D. Queen honey bee
Answer:",True,True
"One advantage of an expected death over an unexpected death is that
A. One can use up some grief before the actual loss
B. One can make funeral and estate plans with the loved one
C. One can find ways to avoid having the same death for themselves
D. One can assist the terminally ill person in speeding their death
Answer:",True,True
"Changes in the reproductive system are more _____ for men but not for women
A. Mechanistic
B. Continuous
C. Organismic
D. Nurturant
Answer:",True,True
"Which of the following hormones has not yet been claimed to ward off senescence?
A. DHEA
B. Human growth hormone
C. Melatonin
D. Viasterol
Answer:",True,True
"The majority of older widows live
A. Alone
B. With children
C. With a friend
D. In an institution
Answer:",True,True
"Centenarians are people who
A. Were born before the centennial
B. Study old age and older adults
C. Are 100 or more years old
D. Have not yet reached old age
Answer:",True,True
"Quantitative analyses of TV shows have shown that
A. Older adults are almost always portrayed in a negative way
B. The more positive portrayals occur during commercials
C. The proportion of older men is particularly low
D. The proportion of older women is particularly low
Answer:",True,True
"Which of the following groups of Americans have the lowest rate of alcohol abuse?
A. African-American
B. White
C. Native-American
D. Asian-American
Answer:",True,True
"If you believe that changes occur slowly and steadily throughout life, you would be holding the _____ side of this view of development.
A. Mechanistic
B. Organismic
C. Continuity
D. Stability
Answer:",True,True
"All other things being equal, which of the following persons is likely to live the longest?
A. A black man
B. A white man
C. A black woman
D. A white woman
Answer:",True,True
"Which of the following age differences could be, in part, a cohort effect? Differences in
A. Depression
B. Alcoholism
C. Dementia
D. Suicide
Answer:",False,False
"Clifford and Lucia Pauling, in Senior View, told us that physical changes
A. Are rapid and frightening
B. Can be offset by meditation
C. Take a long time
D. Should not be discussed in public
Answer:",True,True
"The biggest and most dangerous changes in the cardiovascular system take place in the
A. Heart
B. Blood vessels
C. Red blood cells
D. Plasma
Answer:",True,True
"Older adults generally perform very well when their _____ memory is tested.
A. Episodic
B. Working
C. Retrospective
D. Semantic
Answer:",True,True
"With respect to marital satisfaction, most long lasting marriages
A. Show high satisfaction through all the years of marriage
B. Show high satisfaction that steadily declines as the years pass
C. Show lower levels during the years when children are present
D. Show ups and downs throughout the marriage
Answer:",False,True
"Theories
A. Are not very important in aging research
B. Attempt to explain findings and guide future research
C. Have never been adequately tested
D. Have been around for a long time but have only recently been tested
Answer:",True,True
"The least favored theory of senescence among researchers is the _____ theory
A. Free radical
B. Biological clock
C. Wear and tear
D. Garbage accumulation
Answer:",True,True
"A researcher finds that age is negatively correlated with cigarette smoking; this means that
A. Older adults experience more negative effects from smoking that do younger adults
B. Older adults smoke more than younger adults
C. Older adults smoke less than younger adults
D. Older and younger adults smoke about the same number of cigarettes and both experience negative effects
Answer:",True,True
"When a researcher takes part in the situation he or she is observing, he or she is said to be a(n)
A. Active observer
B. Participant observer
C. Indiscreet observer
D. Meddling observer
Answer:",True,True
"The term ""work-family conflict"" for middle-aged adults can occur when they must
A. Care for an ailing parent while continuing to work
B. Work a high stress job while their children are at home
C. Pay for nursing home care by sacrificing their own care
D. Serving as an executor of their parent's estate while still working full time
Answer:",True,True
"Do traits change with age?
A. No
B. They change a little
C. Only for women
D. They change quite a lot
Answer:",False,True
"The cause of Alzheimer's appears to be
A. Mostly environmental
B. Aluminum
C. Mostly genetic
D. Apo-E 4
Answer:",True,True
"Older married men have been found to have
A. Higher levels of positive emotions
B. Lower levels of positive emotions
C. Higher levels of negative emotions
D. Lower levels of negative emotions
Answer:",False,False
"Within the United States, which location has the longest life expectancy?
A. California
B. Florida
C. Alaska
D. Hawaii
Answer:",True,True
"The largest proportion of older adults living alone reside in
A. Hawaii
B. Washington, DC
C. Florida
D. California
Answer:",False,True
"Which level of personality description appears to show the most change with age?
A. Traits
B. Personal concerns
C. Coping strategies
D. Identity
Answer:",False,True
"The positive relationship between religion and physical health is NOT thought to be due to
A. Social support derived from a religious community
B. The rules of some religions which forbid unhealthy behaviors
C. The stress reducing effects of prayerful meditation
D. The benefits of knowing that others are praying for you
Answer:",True,True
"Human factors examines the performance of different tasks by examining
A. The factors that influence performance
B. The interaction between human and environment
C. The human side of the equation
D. The effects of environmental changes on humans
Answer:",False,True
"Prospective memory refers to memory
A. For some recent event
B. For something that happened a long time ago
C. To do something in the future
D. For the context and source of remembered information
Answer:",True,True
"The total number of people who have some disorder divided by the total number of people gives you the ____ rate.
A. Prevalence
B. Incidence
C. Incipient
D. Diseased
Answer:",True,True
"Remarriages are
A. More frequent for woman than men
B. Typically more successful
C. Typically less successful
D. Most common among those who have never been married before
Answer:",True,True
"With respect to job training, younger workers
A. Receive more opportunities than older workers
B. Perform better on the job than trained older workers
C. Always learn faster than older workers
D. Prefer to have classes by themselves
Answer:",True,True
"About how many grieving individuals seem to require some professional help?
A. Less than 10%
B. About 25%
C. Nearly half
D. More than 50%
Answer:",False,True
"People with which of the following forms of control are least likely to have accessibility problems where they live?
A. External
B. Internal
C. Primary
D. Total
Answer:",False,True
"Which of the following has been found to improve balance for older adults?
A. Tai chi
B. Aerobic exercise
C. Weight lifting
D. Walking briskly
Answer:",True,True
"The most frequent chronic condition for older adults is
A. Hypertension
B. Arthritis
C. Diabetes
D. Cataracts
Answer:",False,False
"Hypokinesia refers to
A. Severe obesity
B. Loss of muscle strength and bone density
C. Increased sensitivity to stress
D. Social isolation and lack of support
Answer:",True,True
"What percentage of older adults report feeling very or often lonely?
A. 10%
B. 25%
C. 50%
D. 75%
Answer:",False,True
"An example of a discontinuous change over the adult years is the change in
A. Personality
B. Working memory
C. Female hormone levels
D. Male sexuality
Answer:",False,True
"Which leg of the three-legged stool do most retirees have
A. Pension
B. Social security
C. Savings
D. Assets
Answer:",True,True
"One of the most important points made in this chapter is that physical changes
A. Occur for everyone
B. Occur more for some and less for others and, within the same person, more for some systems and less for others
C. Usually occur for very old people but not for very young people
D. Can be totally avoided if one learns enough about gerontology
Answer:",True,True
"Which of the following forms of dementia has the highest prevalence rate?
A. Alzheimer's
B. Vascular
C. Parkinson's
D. Fronto-temporal lobe
Answer:",True,True
"High levels of social support are strongly associated with
A. Longevity
B. Internal control
C. Culture
D. Education
Answer:",True,True
"The term ""cohort"" refers to
A. An individual's chronological age
B. A generation of people who lived through major events
C. A person's gender
D. A group of people living in the same culture
Answer:",True,True
"Middle-aged adults appear to be more ____ than older or younger adults
A. Generative
B. Neurotic
C. Agreeable
D. Certain
Answer:",False,True
"Which of the following improves attitudes toward aging and older adults?
A. Staying away from older adults
B. Education about older adults
C. Travelling to older communities
D. Watching the portrayals of older adults in movies and on TV
Answer:",True,True
"A problem for immune system theories of senescence is
A. Determining what first causes the senescence in the immune system
B. Auto-immune disorders are far too rare
C. That the immune system does not decline with age
D. The lack of information about senescence in general
Answer:",True,True
"Those more likely to experience depression after a loss are those who
A. Are young survivors
B. Have not previously experienced depression
C. Have been married more than 40 years
D. Are in poor health themselves
Answer:",True,False
"Which of the following appears to lower bad cholesterol?
A. Vitamin D
B. Niacin
C. Thiamine
D. Riboflavin
Answer:",True,True
"Most people who have used physician assisted suicide have had
A. Alzheimer's
B. Health insurance
C. No family
D. Clinical depression
Answer:",False,True
"A researcher who is interested in the differences between two or more groups of people is most likely to use which of the following approaches?
A. Quasi-experimental
B. Longitudinal
C. Correlational
D. Cross-sequential
Answer:",True,False
"Being in bright light during the later parts of the day seems to
A. Restore normal circadian rhythm
B. Increase insomnia
C. Restore deep sleep
D. Have no real influence on sleep or dreams
Answer:",True,True
"A major reason for studying human aging is that
A. We are all growing older
B. The number and proportion of older adults is increasing
C. More job opportunities are available for those with some knowledge of aging
D. All of the above
Answer:",True,True
"The model of social support that says that those who are close to you now are likely to be close for the rest of your days is called the ____ model
A. Consistency
B. Convoy
C. Attachment
D. Train
Answer:",True,True
"When older and younger workers have lost their jobs, older workers typically
A. Find a job quicker because of their greater experience
B. Take longer to find a new job
C. Retire rather than search for a new job
D. Sue the company using the ADEA
Answer:",True,True
"Our social network refers to
A. Everyone we know
B. Those who are closest to us
C. Those who we have not yet met
D. Family members
Answer:",True,True
"Those who survive the loss of another are called the
A. Survivors
B. Grieving
C. Bereaved
D. Family and friends
Answer:",True,True
"Financial adjustment to retirement has been most difficult for
A. Married couples
B. Single men
C. Single women
D. Older adults
Answer:",True,True
"Socioemotional selectivity theory says that older adults have smaller social networks because they
A. Are more concerned with those closest to them
B. Select new network members based on emotional factors
C. Can no longer get out to select new network members
D. Are too emotionally involved to spend time with others
Answer:",True,True
"The gender gap is likely to be associated with male/female differences in
A. Hormones
B. Risky behaviors and occupations
C. Proportion who smoke
D. All of the above
Answer:",True,True
"Those cells that build bone are called
A. Osteoblasts
B. Osteoclasts
C. Osteostructs
D. Osteopori
Answer:",True,True
"An increase in neuroticism later in life is a strong predictor of
A. Mortality
B. Loss of social support
C. Cognitive decline
D. Independence
Answer:",True,True
"Which of the following countries has the longest life expectancy?
A. U. S. A.
B. Sweden
C. Japan
D. Saudi Arabia
Answer:",True,True
"Which type of reaction time results in the biggest age differences?
A. Simple
B. Choice
C. Complex
D. Elaborate
Answer:",False,False
"Gary says he won $1000 in the lottery because he really knows how to pick those numbers. Gary would be said to have a strong ____ locus of control
A. External, powerful others
B. Internal
C. External, chance
D. Secondary
Answer:",True,True
"The advanced directive where one specifies the types of medical intervention that are and are not desired is called a
A. Living will
B. DNH
C. DNR
D. Durable power of attorney
Answer:",True,True
"If links between various diseases are found, then future older adults will probably
A. Take fewer medications
B. Be able to avoid certain diseases
C. Pay far less for pharmaceuticals
D. Pick and choose the disease(s) they want
Answer:",False,False
"With respect to hair loss
A. Men lose but women do not
B. Men are more systematic than women
C. Women lose hair less frequently but more rapidly than men
D. Environmental factors are the main causes
Answer:",False,True
"In this chapter's Senior View, Pat Shelley told us that you shouldn't retire if
A. You can't do it right
B. You're younger than 60
C. Your family wants you to keep working
D. You have no hobbies
Answer:",True,False
"A person who is not very well organized, rarely sets goals, and frequently puts things off until the last minute would be said to be low on which trait?
A. Agreeableness
B. Conscientiousness
C. Openness
D. Neuroticism
Answer:",True,True
"As working people get closer to retirement they are more likely to
A. Be absent from work
B. Invest in craft and hobby books
C. Do some informal planning
D. Become irritated and anxious
Answer:",True,True
"Older adults may show less major depression than younger adults because they
A. Have learned to cope with loss
B. See major depression as a stigma
C. Have very different brain biochemistry
D. Are no longer concerned with emotional matters
Answer:",True,True
"The different components of memory should be thought of as
A. Being very independent
B. Working one at a time
C. Working as a system
D. Taking turns
Answer:",True,True
"Very rapid disposal of the body, before sundown on the day of the death, is typical of which religion?
A. Islam
B. Hindu
C. Jewish
D. Tao
Answer:",False,False
"An example of an objective test of personality is the
A. TAT
B. MMPI
C. Rorschach ink blot test
D. McAdams test of levels
Answer:",True,True
"When a measure actually quantifies what it claims to measure, we say that it has good
A. Accuracy
B. Validity
C. Reliability
D. Associative value
Answer:",True,True
"In which country do most individuals choose to be cremated?
A. Japan
B. U. S. A.
C. Kenya
D. Mexico
Answer:",True,True
"A possible positive effect of moderate alcohol consumption is that it may
A. Inhibit the growth of cancers
B. Promote healing from injuries and illnesses
C. Keep blood vessels from stiffening
D. Result in relaxation and lower blood pressure
Answer:",False,True
"The environmental design that brings pets and plants to nursing homes and young people and children as regular visitors is referred to as
A. Instrumental Living Design
B. The Humanistic Choice
C. Human-Environment Congruence
D. The Eden Alternative
Answer:",True,True
"Excess disability refers to symptoms that are
A. Not due to the disease but due instead to malignant social psychology
B. In excess of the average for that particular disorder
C. Found only in the last stage of Alzheimer's
D. Those that can be successfully treated by medicine if they are caught early enough
Answer:",False,True
"Well being for younger adults is positively related to which form of control?
A. Positive reappraisal
B. Lowering of aspirations
C. Primary
D. Internal
Answer:",False,True
"Which of the following is NOT one of the major reasons for the increase in numbers of older adults?
A. The Baby Boom generation
B. The steadily increasing birth rate
C. Increases in life expectancy at birth
D. Increases in life expectancy at a specified age
Answer:",True,True
"Before we can collect data from other human beings we must make sure that they
A. Have information that will be worth our effort to collect
B. Are going to be honest and forthright
C. Are informed about our study and give their consent to participate
D. Have been granted permission to participate by the IRB
Answer:",True,True
"In this chapter's Senior View, May Lee told us that we should all respect our elders because
A. They are much older than we are
B. They raised us
C. They lived through difficult times
D. They ask nothing in return
Answer:",False,False
"One line of evidence against antagonistic pleiotropy is that
A. Women who have more children tend to live longer
B. Some animals show little or no senescence
C. Even tissue cells with longer telomere strands can show senescence
D. Exercise increases rather than decreases longevity
Answer:",False,False
"Loss of muscle fiber may be due to loss of neurons which may be due to
A. Clogged blood vessels
B. Loss of bone density
C. Changes in hormone levels
D. Loss of collagen
Answer:",True,True
"After losing a spouse, the surviving spouse often dies within the first year because of
A. Stress and loss of social support
B. Having the same disorder as the deceased
C. The inability to remarry quickly
D. They have the same defective genes
Answer:",True,True
"Which of the following factors has NOT received as much support as the others in research investigating why social support is related to better health?
A. Social
B. Behavioral
C. Psychological
D. Gerontological
Answer:",False,False
"Older adults' coping strategies are generally
A. Ineffective at solving problems
B. Variable as they have more strategies
C. Persistent as they use the same strategy over and over
D. Narrow as they ignore many aspects of the problem
Answer:",True,True
"Men are more likely than women to die from
A. Septicemia
B. Stroke
C. Suicide
D. Influenza
Answer:",True,True
"The slowing that occurs with advanced age appears to be centered in
A. The sense organs themselves
B. The brain
C. The muscle fibers
D. The peripheral nervous system
Answer:",False,True
"One possible reason that time seems to pass more rapidly for older adults is that
A. Their memories are poor so they forget to check the time
B. They have fewer novel experiences
C. They pay less attention to important events in life
D. Their lives are full of events which they don't recall at a later time
Answer:",True,True
"If we found that adult age was significantly and positively correlated with consumption of herbal teas, we could conclude that
A. Drinking herbal teas makes one grow older more slowly
B. Becoming older causes one to begin or increase consumption of herbal teas
C. Older adults drink less herbal tea than do younger adults
D. Older adults drink more herbal tea than do younger adults
Answer:",True,True
"The initials ADL stand for
A. Activities of Daily Living
B. American Disease Legion
C. Always Delay Learning
D. Ancient Dependent Ladies
Answer:",True,True
"The dementia that results from a long-term deficiency of thiamine is one type of ____ dementia
A. Alzheimer's
B. Korsakoff's
C. Creutzfeldt-Jakob
D. Lewy body
Answer:",True,True
"The initial length of telomere stand for members of a species is
A. Always the same
B. Determined genetically
C. Dependent upon climate and time of year at birth
D. Determined by parent diet and exercise
Answer:",True,True
"The current record for longest lived human being is held by
A. Jeanne Calment
B. Maggie Kuhn
C. Maria Esther de Capovilla
D. M. Cherie Clark
Answer:",True,True
"Glaucoma refers to the condition in which
A. Fluid pressure in the eye is above normal
B. Inner and outer layers of the retina separate
C. The lens becomes cloudy and opaque
D. The central part of the retina no longer functions
Answer:",True,True
"Workers in which of the following jobs still have mandatory retirements once they reach a certain age?
A. Cab drivers
B. Fire fighters
C. Insurance regulators
D. Computer programmers
Answer:",True,True
"Validation therapy refers to treatments in which the person with dementia
A. Is carefully monitored day and night
B. Is treated like a fellow human being
C. Is left alone to die peacefully
D. Is given double or triple doses of medication
Answer:",True,True
"Surveys of bereaved individuals have found that one of the things that is reported as being most helpful is when others
A. Avoid any discussion of the deceased
B. Remain in close contact
C. Stay away and let the person grieve
D. Change the home environment for the bereaved
Answer:",True,True
"An example of a gain, rather than a loss, that occurs as we grow older is our gain in
A. Perspective
B. Quickness
C. Size of our social networks
D. Certainty
Answer:",True,True
"Which of the following appears to remain relatively stable over the adult years?
A. Sensory memories
B. Personal concerns
C. Marital strain
D. Job satisfaction
Answer:",False,False
"Which of the following is always the longest?
A. Life expectancy at birth (LEAB)
B. Life span
C. Life expectancy at a specified age (LEASA)
D. There is no way of knowing
Answer:",False,True
"Of the following, which is the more frequent stereotype of older adults?
A. Full of wisdom and knowledge
B. Healthy and independent
C. Confused and disoriented
D. Sleepy and lazy
Answer:",True,True
"One reason that older adults may have difficulty in retrieving memories is that
A. Long-term memory often discards older and unused memories
B. There are many more memories to search through to find the one that is sought
C. Older adults quit searching because they have more important things to do
D. Memory is less well organized as we grow older and finding a memory can be quite difficult
Answer:",False,True
"Even a small amount of sleep deprivation seems to
A. Increase weight
B. Improve sleep quality
C. Disrupt attention the next day
D. Increase irritability
Answer:",False,False
"NEAT may be one way in which some people are able to maintain a healthy BMI; NEAT refers to
A. Eating the right kinds of low calorie foods
B. Daily activities like walking, gesturing, and even fidgeting
C. Intense aerobic exercise practiced at least 3 times a week
D. Surgical removal of fatty tissue
Answer:",True,True
"Over the last decade or two, which of the following causes of death has shown a huge increase?
A. Alzheimer's
B. Cancer
C. Cardiovascular diseases
D. Homicide
Answer:",True,True
"Which of the following statements is TRUE concerning older workers' job performance?
A. Older workers always perform better because of their vast experience
B. Older workers never perform better than younger workers because with age, a worker's skills decline.
C. Job performance for older workers depends both upon the decline of skills and the benefits of experience
D. Most jobs are performed better by younger adults but a few are performed better by older adults
Answer:",True,True
"Older adults' negative beliefs about their own memories seem to be more influenced by _____ than by their actual performance on memory tests
A. Negative stereotypes about older memory
B. Time of day and weather conditions
C. Who they are speaking with
D. Their slower processing speed
Answer:",True,True
"Which of the following is NOT one of the more frequently named activities by those who are retired?
A. Volunteering
B. Travel
C. Redoing the home
D. Household chores
Answer:",False,False
"The retirement phase that occurs least frequently is the ____ phase
A. Disenchantment
B. Honeymoon
C. Retirement routine
D. Preretirement
Answer:",True,True
"Which of the following is the most important variable for gerontological researchers?
A. Age
B. Gender
C. Cohort
D. Time of measurement
Answer:",False,True
"Which of the following does NOT increase the risk of falling?
A. Taking many prescription medications
B. Visual impairment
C. Having no emotional support
D. A change in walking style or gait
Answer:",True,True
"The main reason given by men and women for their long lasting marriage is that
A. They are best friends
B. They must fulfill their vows
C. They agree on almost everything
D. They owe it to their children
Answer:",True,True
"An older adult who has received a message (e.g., it's going to rain tomorrow) would be most likely to remember what when telling another person?
A. The person who told them it would rain
B. Where they were when they received the message
C. The contents of the message
D. The time of day that the message was received
Answer:",True,True
"The lifespan perspective says that development is composed of gains and losses; this means that
A. We gain while we are younger but lose when we are older
B. We gain some things and lose others at every age
C. For every aspect of development there is no overall change since each gain is offset by loss
D. Gains are far more important than losses but losses occur too
Answer:",True,True
"Identity refers to one's
A. Use of a particular coping strategy
B. Control over one's own life story
C. Physical appearance and overall personality
D. Coherent sense of self
Answer:",True,True
"Current estimates of how many people exercise on a regular basis suggest that _____ do
A. Less than 50%
B. More than 75%
C. Less than 25%
D. More than 50%
Answer:",False,True
"An increased frequency of urination in older adults is most likely caused by
A. Prostate cancer
B. Smaller bladder
C. Kidney problems
D. Gall stone(s)
Answer:",True,True
"Some research has found that later cognitive decline is predicted by earlier
A. Cardiovascular problems
B. Loss of muscle strength
C. Immune system decline
D. Graying of hair
Answer:",False,False
"The law that requires all healthcare institutions that receive Medicaid funds to inform patients about advance directives is called the
A. Patient Self-Determination Act
B. Informed Consent Act
C. Advance Directive
D. Medicaid Directive Information Act
Answer:",True,True
"Which of the following is NOT among the top 10 causes of death in the U. S.?
A. Kidney diseases
B. AIDS
C. Septicemia
D. Accidents
Answer:",True,True
"Presbyopia refers to
A. The point of clearest vision moving closer to the eye
B. The decline in vision with advanced age
C. The loss of hearing for higher pitch as one grows older
D. The point of clearest vision moving farther from the eye
Answer:",False,True
"The design of products and environments to fit the capabilities of people who use them or live there is called _____ design
A. Environmental
B. Ecological
C. Ergonomic
D. Eclectic
Answer:",True,True
"The insurance program for poor people of all ages is called
A. Hospice
B. Medicaid
C. Medicare
D. Respite
Answer:",True,True
"When damage to the brain is irreversible and increasing we refer to the disorder as
A. Delirium
B. MCI
C. Dementia
D. Pick's
Answer:",True,True
"Grandparents with grandchildren in college report feeling especially loved when such grandchildren
A. Ask about their satisfaction with life and offer to help
B. Visit during the holidays and bring gifts
C. Pay a surprise visit and ask for advice
D. Invite the grandparents over to their place and cook a good meal
Answer:",True,False
"The influence of genetics on longevity is estimated to be about
A. 20%
B. 33%
C. 50%
D. 75%
Answer:",False,True
"Older adults are most likely to be involved in a traffic accident when they are
A. On foot
B. Driving in a new location
C. A passenger in a younger person's car
D. Alone
Answer:",False,False
"Life stories are more likely for people who have a sense of
A. Well being
B. Personal control
C. Generativity
D. Humor
Answer:",False,False
"The idea that the ability to complete a task depends on the fit between the environment and the person undertaking the task is a basic tenet of which of the following theories of aging?
A. Environmental
B. Ecological
C. Fitness
D. Congruence
Answer:",False,True
"Neuroticism has been found to be correlated with which of the following?
A. Anger and guilt
B. Apathy and indifference
C. Deceit and cunning
D. Mania and hypertension
Answer:",True,True
"The Apo-E 2 protein is very prevalent in people who
A. Die young
B. Live to be 100 or older
C. Have healthy immune systems
D. Also have high levels of Apo-E 4
Answer:",True,True
"Information coming into our cognitive system is thought to first enter a
A. Sensory memory
B. Perceptual processor
C. Working memory
D. Meta-memory
Answer:",True,True
