prompt,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview
"The coefficient of static friction between a small coin and the surface of a turntable is 0.30. The turntable rotates at 33.3 revolutions per minute. What is the maximum distance from the center of the turntable at which the coin will not slide?
A. 0.024 m
B. 0.048 m
C. 0.121 m
D. 0.242 m
Answer:",False,False
"The sign of the charge carriers in a doped semiconductor can be deduced by measuring which of the following properties?
A. Specific heat
B. Thermal conductivity
C. Electrical resistivity
D. Hall coefficient
Answer:",True,True
"The primary source of the Sun’s energy is a series of thermonuclear reactions in which the energy produced is c^2 times the mass difference between
A. two hydrogen atoms and one helium atom
B. four hydrogen atoms and one helium atom
C. six hydrogen atoms and two helium atoms
D. three helium atoms and one carbon atom
Answer:",True,True
"Electromagnetic radiation provides a means to probe aspects of the physical universe. Which of the following statements regarding radiation spectra is NOT correct?
A. Lines in the infrared, visible, and ultraviolet regions of the spectrum reveal primarily the nuclear structure of the sample.
B. The wavelengths identified in an absorption spectrum of an element are among those in its emission spectrum.
C. Absorption spectra can be used to determine which elements are present in distant stars.
D. Spectral analysis can be used to identify the composition of galactic dust.
Answer:",True,True
"Which of the following statements about bosons and/or fermions is true?
A. Bosons have symmetric wave functions and obey the Pauli exclusion principle.
B. Bosons have antisymmetric wave functions and do not obey the Pauli exclusion principle.
C. Fermions have symmetric wave functions and obey the Pauli exclusion principle.
D. Fermions have antisymmetric wave functions and obey the Pauli exclusion principle.
Answer:",True,True
"Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?
A. The Heisenberg uncertainty principle
B. The Pauli exclusion principle
C. The Bohr model of the atom
D. Nuclear hyperfine coupling
Answer:",True,True
"One end of a horizontal, massless spring is attached to a wall. A mass of 0.30 kg is attached to the other end of the spring and rests on a table. The mass is displaced 0.030 m from its equilibrium position and released. It has a speed of 0.040 m/s as it passes through its equilibrium position. In the absence of friction, what is the total mechanical energy of the system?
A. 0.24 mJ
B. 0.38 mJ
C. 0.48 mJ
D. 0.75 mJ
Answer:",False,False
"A meter stick with a speed of 0.8c moves past an observer. In the observer’s reference frame, how long does it take the stick to pass the observer ?
A. 1.6 ns
B. 2.5 ns
C. 4.2 ns
D. 6.9 ns
Answer:",False,False
"Protons used in cancer therapy are typically accelerated to about 0.6c . How much work must be done on a particle of mass m in order for it to reach this speed, assuming it starts at rest?
A. 0.25mc^2
B. 0.60mc^2
C. 0.67mc^2
D. 1.25mc^2
Answer:",False,False
"Characteristic X rays, appearing as sharp lines on a continuous background, are produced when high-energy electrons bombard a metal target. Which of the following processes results in the characteristic X rays?
A. Electrons producing Čerenkov radiation
B. Electrons colliding with phonons in the metal
C. Electrons filling inner shell vacancies that are created in the metal atoms
D. Electrons combining with protons to form neutrons
Answer:",True,True
"An atom has filled n = 1 and n = 2 levels. How many electrons does the atom have?
A. 2
B. 4
C. 6
D. 10
Answer:",False,True
"Light from a laser falls on a pair of very narrow slits separated by 0.5 micrometer, and bright fringes separated by 1.0 millimeter are observed on a distant screen. If the frequency of the laser light is doubled, what will be the separation of the bright fringes?
A. 0.25 mm
B. 0.5 mm
C. 1.0 mm
D. 2.0 mm
Answer:",False,False
"Assume that the solar flux at Earth’s surface is 1,000 W/m^2 and that the sunlight is normal to a completely reflecting surface with an area of 3 m^2. What is the total radiation force exerted on the surface?
A. 2 x 10^-6 N
B. 1 x 10^-5 N
C. 2 x 10^-5 N
D. 3 N
Answer:",False,False
"The sign of the charge carriers in a doped semiconductor can be deduced by measuring which of the following properties?
A. Magnetic susceptibility
B. Hall coefficient
C. Electrical resistivity
D. Thermal conductivity
Answer:",True,True
"Which of the following ions CANNOT be used as a dopant in germanium to make an n-type semiconductor?
A. As
B. P
C. Sb
D. B
Answer:",True,True
"An astronomer observes a very small moon orbiting a planet and measures the moon’s minimum and maximum distances from the planet’s center and the moon’s maximum orbital speed. Which of the following CANNOT be calculated from these measurements?
A. Mass of the moon
B. Mass of the planet
C. Minimum speed of the moon
D. Period of the orbit
Answer:",False,True
"A rod measures 1.00 m in its rest system. How fast must an observer move parallel to the rod to measure its length to be 0.80 m?
A. 0.50c
B. 0.60c
C. 0.70c
D. 0.80c
Answer:",False,False
"A proton moves in the +z-direction after being accelerated from rest through a potential difference V. The proton then passes through a region with a uniform electric field E in the +x-direction and a uniform magnetic field B in the +y-direction, but the proton’s trajectory is not affected. If the experiment were repeated using a potential difference of 2V, the proton would then be
A. deflected in the +x-direction
B. deflected in the -x-direction
C. deflected in the +y-direction
D. deflected in the -y-direction
Answer:",False,False
"A magnetic field is directed perpendicular to the plane of a circular coil of area 0.2 m^2 and 250 turns. If the magnetic field is increased from 0.01 T to 0.06 T during a time interval of 0.25 s, the average induced EMF in the coil is
A. 0.04 V
B. 0.1 V
C. 2.5 V
D. 10 V
Answer:",False,False
"Light of variable frequency shines on the metal surface of a photoelectric tube. Einstein’s theory of the photoelectric effect predicts that the
A. work function of the metal is proportional to the frequency
B. work function of the metal is proportional to the wavelength
C. current in the tube is a linear function of the wavelength
D. potential difference necessary to stop the emitted electrons is a linear function of the frequency above the threshold frequency
Answer:",True,True
"If the Sun were suddenly replaced by a black hole of the same mass, it would have a Schwarzschild radius of 3,000 m. What effect, if any, would this change have on the orbits of the planets?
A. The planets would move directly toward the Sun.
B. The planets would move in spiral orbits.
C. The planets would oscillate about their former elliptical orbits.
D. The orbits would remain unchanged.
Answer:",True,True
"At 20°C, a pipe open at both ends resonates at a frequency of 440 hertz. At what frequency does the same pipe resonate on a particularly cold day when the speed of sound is 3 percent lower than it would be at 20°C ?
A. 414 Hz
B. 427 Hz
C. 433 Hz
D. 440 Hz
Answer:",False,False
"The quantum efficiency of a photon detector is 0.1. If 100 photons are sent into the detector, one after the other, the detector will detect photons
A. exactly 10 times
B. an average of 10 times, with an rms deviation of about 0.1
C. an average of 10 times, with an rms deviation of about 1
D. an average of 10 times, with an rms deviation of about 3
Answer:",False,False
"A three-dimensional harmonic oscillator is in thermal equilibrium with a temperature reservoir at temperature T. The average total energy of the oscillator is
A. (1/2) k T
B. kT
C. (3/2) k T
D. 3kT
Answer:",False,False
"A student makes 10 one-second measurements of the disintegration of a sample of a long-lived radioactive isotope and obtains the following values: 3, 0, 2, 1, 2, 4, 0, 1, 2, 5. How long should the student count to establish the rate to an uncertainty of 1 percent?
A. 80 s
B. 160 s
C. 2,000 s
D. 5,000 s
Answer:",False,False
"By definition, the electric displacement current through a surface S is proportional to the
A. magnetic flux through S
B. rate of change of the magnetic flux through S
C. time integral of the magnetic flux through S
D. rate of change of the electric flux through S
Answer:",False,True
"The negative muon, mu^-, has properties most similar to which of the following?
A. Electron
B. Meson
C. Photon
D. Boson
Answer:",True,True
"The speed of light inside of a nonmagnetic dielectric material with a dielectric constant of 4.0 is
A. 1.2 x 10^9 m/s
B. 3.0 x 10^8 m/s
C. 1.5 x 10^8 m/s
D. 1.0 x 10^8 m/s
Answer:",True,True
"The energy from electromagnetic waves in equilibrium in a cavity is used to melt ice. If the Kelvin temperature of the cavity is increased by a factor of two, the mass of ice that can be melted in a fixed amount of time is increased by a factor of
A. 2
B. 4
C. 8
D. 16
Answer:",True,False
"A resistor in a circuit dissipates energy at a rate of 1 W. If the voltage across the resistor is doubled, what will be the new rate of energy dissipation?
A. 0.25 W
B. 0.5 W
C. 1 W
D. 4 W
Answer:",True,True
"A gas cell with an optical path length of 10 cm is placed in one arm of a Michelson interferometer. If the light source for the interferometer is a laser with wavelength 632.2 nm, then 100 fringes are counted as the gas cell is evacuated. What is the index of refraction of the original gas?
A. 1.00063
B. 1.00032
C. 1.00016
D. 0.99968
Answer:",False,False
"Under certain conditions, a beam of electrons impinging on a crystal surface will diffract and a scattering pattern of the beam can be obtained. What is the approximate kinetic energy of the electrons needed in order to see the pattern? (Assume the lattice spacing of the crystal to be 0.4 nm.)
A. 0.1 eV
B. 1 eV
C. 10 eV
D. 100 eV
Answer:",True,False
"A uniform solid disk starts from rest and rolls down an inclined plane without slipping. After some time, what fraction of the disk’s total kinetic energy is rotational kinetic energy?
A. 1/4
B. 1/3
C. 1/2
D. 2/3
Answer:",False,True
"Blue light of wavelength 480 nanometers is most strongly reflected off a thin film of oil on a glass slide when viewed near normal incidence. Assuming that the index of refraction of the oil is 1.2 and that of the glass is 1.6, what is the minimum thickness of the oil film (other than zero) ?
A. 150 nm
B. 200 nm
C. 300 nm
D. 400 nm
Answer:",False,False
"A heat pump is to extract heat from an outdoor environment at 7°C and heat the environment indoors to 27°C. For each 15,000 J of heat delivered indoors, the smallest amount of work that must be supplied to the heat pump is approximately
A. 500 J
B. 1,000 J
C. 1,100 J
D. 2,000 J
Answer:",False,False
"The driver of a police car hears an echo of the car’s siren from a wall toward which the car is moving with a speed of 3.5 m/s. If the speed of sound is 350 m/s and the frequency of the siren is 600 Hz, the driver hears the echo at a frequency nearest to which of the following?
A. 600 Hz
B. 606 Hz
C. 612 Hz
D. 618 Hz
Answer:",True,False
"A particle decays in 2.0 ms in its rest frame. If the same particle moves at v=0.60c in the lab frame, how far will it travel in the lab before decaying?
A. 150 m
B. 288 m
C. 360 m
D. 450 m
Answer:",False,False
"A tube of water is traveling at 1/2 c relative to the lab frame when a beam of light traveling in the same direction as the tube enters it. What is the speed of light in the water relative to the lab frame? (The index of refraction of water is 4/3.)
A. 1/2 c
B. 2/3 c
C. 5/6 c
D. 10/11 c
Answer:",True,False
"The rest mass of a particle with total energy 5.0 GeV and momentum 4.9 GeV/c is approximately
A. 0.1 GeV/c^2
B. 0.2 GeV/c^2
C. 0.5 GeV/c^2
D. 1.0 GeV/c^2
Answer:",False,False
"A grating spectrometer can just barely resolve two wavelengths of 500 nm and 502 nm, respectively. Which of the following gives the resolving power of the spectrometer?
A. 2
B. 250
C. 5,000
D. 10,000
Answer:",False,True
"The best type of laser with which to do spectroscopy over a range of visible wavelengths is
A. a dye laser
B. a helium-neon laser
C. an excimer laser
D. a ruby laser
Answer:",True,True
"The eigenvalues of a Hermitian operator are always
A. real
B. imaginary
C. degenerate
D. linear
Answer:",True,True
"A net force F_A acts on object A, and a net force F_B acts on object B. The mass of object B is twice the mass of object A, and the acceleration of object B is twice that of object A. Which of the following is true of forces F_A and F_B?
A. F_B = 1/4 F_A
B. F_B = 1/2 F_A
C. F_B = 2F_A
D. F_B = 4F_A
Answer:",False,False
"Under ideal conditions, the electric and magnetic fields inside a superconductor are zero. Maxwell’s equations imply that which of the following must be true just outside the surface of the superconductor?
A. B = 0
B. B is perpendicular to the surface.
C. B is tangential to the surface.
D. B is time independent.
Answer:",True,False
"Two students perform an experiment in which they drop a ball from rest from a known height above the ground and measure the speed of the ball just before it strikes the ground. From repeated measurement, the students estimate the uncertainty in the measured speed of the ball to be 10 percent. Which of the following gives the uncertainty in the kinetic energy of the ball? (Assume the uncertainty in the ball’s mass is negligibly small.)
A. 5%
B. 10%
C. 15%
D. 20%
Answer:",False,False
"A particle is constrained to move in a circle with a 10-meter radius. At one instant, the particle’s speed is 10 meters per second and is increasing at a rate of 10 meters per second squared. The angle between the particle’s velocity and acceleration vectors is
A. 0°
B. 30°
C. 45°
D. 60°
Answer:",True,True
"If the absolute temperature of a blackbody is increased by a factor of 3, the energy radiated per second per unit area does which of the following?
A. Decreases by a factor of 81.
B. Decreases by a factor of 9.
C. Increases by a factor of 9.
D. Increases by a factor of 81.
Answer:",True,True
"A magnetic field is directed perpendicular to the plane of a circular coil of area 0.2 m^2 and 250 turns. If the magnetic field is increased from 0.01 T to 0.06 T during a time interval of 0.25 s, the average induced EMF in the coil is
A. 0.04 V
B. 0.1 V
C. 2.5 V
D. 10 V
Answer:",False,False
"Which of the following is true about any system that undergoes a reversible thermodynamic process?
A. There are no changes in the internal energy of the system.
B. The temperature of the system remains constant during the process.
C. The entropy of the system and its environment remains unchanged.
D. The entropy of the system and its environment must increase.
Answer:",True,True
"The first five harmonics produced by an organ pipe open at both ends are 50 Hz, 100 Hz, 150 Hz, 200 Hz, and 250 Hz. Which of the harmonics, if any, will survive once the pipe is closed at one end?
A. 50 Hz, 150 Hz, and 250 Hz only
B. 100 Hz and 200 Hz only
C. 150 Hz and 250 Hz only
D. nan
Answer:",False,False
"Electromagnetic radiation emitted from a nucleus is most likely to be in the form of
A. gamma rays
B. microwaves
C. ultraviolet radiation
D. visible light
Answer:",True,True
"An organ pipe, closed at one end and open at the other, is designed to have a fundamental frequency of C (131 Hz). What is the frequency of the next higher harmonic for this pipe?
A. 44 Hz
B. 196 Hz
C. 262 Hz
D. 393 Hz
Answer:",False,False
"A single-electron atom has the electron in the l = 2 state. The number of allowed values of the quantum number m_l is
A. 1
B. 2
C. 3
D. 5
Answer:",False,True
"Two simple pendulums A and B consist of identical masses suspended from strings of length L_A and L_B, respectively. The two pendulums oscillate in equal gravitational fields. If the period of pendulum B is twice the period of pendulum A, which of the following is true of the lengths of the two pendulums?
A. L_B = 4L_A
B. L_B = 2L_A
C. L_B = L_A
D. L_B = 1/2 L_A
Answer:",True,True
"According to the BCS theory, the attraction between Cooper pairs in a superconductor is due to
A. the weak nuclear force
B. the strong nuclear force
C. vacuum polarization
D. interactions with the ionic lattice
Answer:",True,True
"A rod measures 1.00 m in its rest system. How fast must an observer move parallel to the rod to measure its length to be 0.80 m?
A. 0.50c
B. 0.60c
C. 0.70c
D. 0.80c
Answer:",False,False
"The energy required to remove both electrons from the helium atom in its ground state is 79.0 eV. How much energy is required to ionize helium (i.e., to remove one electron)?
A. 24.6 eV
B. 39.5 eV
C. 51.8 eV
D. 54.4 eV
Answer:",False,True
"At the present time, the temperature of the universe (i.e., the microwave radiation background) is about 3 K. When the temperature was 12 K, typical objects in the universe, such as galaxies, were
A. one-quarter as distant as they are today
B. one-half as distant as they are today
C. separated by about the same distances as they are today
D. two times as distant as they are today
Answer:",False,False
"By definition, the electric displacement current through a surface S is proportional to the
A. rate of change of the electric flux through S
B. electric flux through S
C. time integral of the magnetic flux through S
D. rate of change of the magnetic flux through S
Answer:",True,True
"The suspension cable of a 1,000 kg elevator snaps, sending the elevator moving downward through its shaft. The emergency brakes of the elevator stop the elevator shortly before it reaches the bottom of the shaft. If the elevator fell a distance of 100 m starting from rest, the heat that the brakes must dissipate to bring the elevator safely to rest is
A. 100 J
B. 1,000 J
C. 10,000 J
D. 1,000,000 J
Answer:",True,True
"The hydrogen lines observed in the spectrum of the quasar 3C9 are shifted so far into the red that their wavelengths are three times as long as those observed in the light from hydrogen atoms at rest in a laboratory on Earth. If it is assumed that the shift is entirely due to the relative motion of 3C9 and Earth, the relative speed of the quasar is
A. 2c
B. c
C. 0.8c
D. 0.5c
Answer:",False,True
"A 10 kg box slides horizontally without friction at a speed of 1 m/s. At one point, a constant force is applied to the box in the direction of its motion. The box travels 5 m with the constant force applied. The force is then removed, leaving the box with a speed of 2 m/s. Which of the following gives the magnitude of the applied force?
A. 1 N
B. 2 N
C. 3 N
D. 4 N
Answer:",True,False
"Two spaceships approach Earth with equal speeds, as measured by an observer on Earth, but from opposite directions. A meterstick on one spaceship is measured to be 60 cm long by an occupant of the other spaceship. What is the speed of each spaceship, as measured by the observer on Earth?
A. 0.4c
B. 0.5c
C. 0.6c
D. 0.7c
Answer:",False,False
"The suspension cable of a 1,000 kg elevator snaps, sending the elevator moving downward through its shaft. The emergency brakes of the elevator stop the elevator shortly before it reaches the bottom of the shaft. If the elevator fell a distance of 100 m starting from rest, the heat that the brakes must dissipate to bring the elevator safely to rest is
A. 10,000 J
B. 100,000 J
C. 1,000,000 J
D. 10,000,000 J
Answer:",True,True
"The mean kinetic energy of the conduction electrons in metals is ordinarily much higher than kT because
A. electrons have many more degrees of freedom than atoms do
B. the electrons and the lattice are not in thermal equilibrium
C. the electrons form a degenerate Fermi gas
D. electrons in metals are highly relativistic
Answer:",True,True
"A 10 kg box slides horizontally without friction at a speed of 1 m/s. At one point, a constant force is applied to the box in the direction of its motion. The box travels 5 m with the constant force applied. The force is then removed, leaving the box with a speed of 2 m/s. Which of the following gives the magnitude of the applied force?
A. 1 N
B. 2 N
C. 3 N
D. 4 N
Answer:",True,False
"Light of variable frequency shines on the metal surface of a photoelectric tube. Einstein’s theory of the photoelectric effect predicts that the
A. work function of the metal is proportional to the frequency
B. work function of the metal is proportional to the wavelength
C. current in the tube is a linear function of the wavelength
D. potential difference necessary to stop the emitted electrons is a linear function of the frequency above the threshold frequency
Answer:",True,True
"A spring of force constant k is stretched a certain distance. It takes twice as much work to stretch a second spring by half this distance. The force constant of the second spring is
A. k
B. 2k
C. 4k
D. 8k
Answer:",True,False
"An observer O at rest midway between two sources of light at x = 0 and x = 10 m observes the two sources to flash simultaneously. According to a second observer O', moving at a constant speed parallel to the x-axis, one source of light flashes 13 ns before the other. Which of the following gives the speed of O' relative to O?
A. 0.13c
B. 0.15c
C. 0.36c
D. 0.53c
Answer:",False,True
"The surface of the Sun has a temperature close to 6,000 K and it emits a blackbody (Planck) spectrum that reaches a maximum near 500 nm. For a body with a surface temperature close to 300 K, at what wavelength would the thermal spectrum reach a maximum?
A. 10:00 PM
B. 100 Pm
C. 10 mm
D. 100 mm
Answer:",False,False
"Consider an electron in the n = 4, l = 1 state in hydrogen. Which of the following final states can NOT be reached by an allowed transition?
A. n = 3, l = 2
B. n = 3, l = 1
C. n = 3, l = 0
D. n = 2, l = 0
Answer:",False,False
"A single-electron atom has the electron in the l = 2 state. The number of allowed values of the quantum number m_l is
A. 5
B. 4
C. 3
D. 2
Answer:",False,True
"The driver of a police car hears an echo of the car’s siren from a wall toward which the car is moving with a speed of 3.5 m/s. If the speed of sound is 350 m/s and the frequency of the siren is 600 Hz, the driver hears the echo at a frequency nearest to which of the following?
A. 588 Hz
B. 594 Hz
C. 600 Hz
D. 612 Hz
Answer:",False,False
"The emission spectrum of the doubly ionized lithium atom Li++ (Z = 3, A = 7) is identical to that of a hydrogen atom in which all the wavelengths are
A. decreased by a factor of 9
B. decreased by a factor of 49
C. decreased by a factor of 81
D. increased by a factor of 9
Answer:",False,True
"A photon strikes an electron of mass m that is initially at rest, creating an electron-positron pair. The photon is destroyed and the positron and two electrons move off at equal speeds along the initial direction of the photon. The energy of the photon was
A. mc^2
B. 2mc^2
C. 3mc^2
D. 4mc^2
Answer:",True,False
"Which of the following lasers utilizes transitions that involve the energy levels of free atoms?
A. Diode laser
B. Dye laser
C. Free-electron laser
D. Gas laser
Answer:",False,True
"Unpolarized light is incident on a pair of ideal linear polarizers whose transmission axes make an angle of 45q with each other. The transmitted light intensity through both polarizers is what percentage of the incident intensity?
A. 100%
B. 75%
C. 50%
D. 25%
Answer:",False,True
"Sound waves moving at 350 m/s diffract out of a speaker enclosure with an opening that is a long rectangular slit 0.14 m across. At about what frequency will the sound first disappear at an angle of 45q from the normal to the speaker face?
A. 500 Hz
B. 1,750 Hz
C. 2,750 Hz
D. 3,500 Hz
Answer:",False,False
"The emission spectrum of the doubly ionized lithium atom Li++ (Z = 3, A = 7) is identical to that of a hydrogen atom in which all the wavelengths are
A. decreased by a factor of 9
B. decreased by a factor of 49
C. decreased by a factor of 81
D. increased by a factor of 9
Answer:",False,True
"A uniform solid disk starts from rest and rolls down an inclined plane without slipping. After some time, what fraction of the disk’s total kinetic energy is rotational kinetic energy?
A. 1/4
B. 1/3
C. 1/2
D. 2/3
Answer:",False,True
"The speed of light inside of a nonmagnetic dielectric material with a dielectric constant of 4.0 is
A. 1.2 * 10^9 m/s
B. 3.0 * 10^8 m/s
C. 1.5 * 10^8 m/s
D. 1.0 * 10^8 m/s
Answer:",True,True
"A 3-microfarad capacitor is connected in series with a 6-microfarad capacitor. When a 300-volt potential difference is applied across this combination, the total energy stored in the two capacitors is
A. 0.09 J
B. 0.18 J
C. 0.27 J
D. 0.41 J
Answer:",False,False
"Under certain conditions, a beam of electrons impinging on a crystal surface will diffract and a scattering pattern of the beam can be obtained. What is the approximate kinetic energy of the electrons needed in order to see the pattern? (Assume the lattice spacing of the crystal to be 0.4 nm.)
A. 0.1 eV
B. 1 eV
C. 10 eV
D. 100 eV
Answer:",True,False
"Two identical satellites, A and B, are in circular orbits around Earth. The orbital radius of A is twice that of B. Which of the following gives the ratio of the angular momentum of A to the angular momentum of B?
A. 4
B. 2
C. sqrt(2)
D. 1/sqrt(2)
Answer:",False,False
"An object is thrown horizontally from the open window of a building. If the initial speed of the object is 20 m/s and it hits the ground 2.0 s later, from what height was it thrown? (Neglect air resistance and assume the ground is level.)
A. 4.9 m
B. 9.8 m
C. 10.0 m
D. 19.6 m
Answer:",False,False
"In a nonrelativistic, one-dimensional collision, a particle of mass 2m collides with a particle of mass m at rest. If the particles stick together after the collision, what fraction of the initial kinetic energy is lost in the collision?
A. 0
B. 1/4
C. 1/3
D. 1/2
Answer:",False,True
"White light is normally incident on a puddle of water (index of refraction 1.33). A thin (500 nm) layer of oil (index of refraction 1.5) floats on the surface of the puddle. Of the following, the most strongly reflected wavelength is
A. 500 nm
B. 550 nm
C. 600 nm
D. 650 nm
Answer:",False,False
"A nonrelativistic particle with a charge twice that of an electron moves through a uniform magnetic field. The field has a strength of π/4 tesla and is perpendicular to the velocity of the particle. What is the particle’s mass if it has a cyclotron frequency of 1,600 hertz?
A. 2.5 * 10^-23 kg
B. 1.2 * 10^-22 kg
C. 3.3 * 10^-22 kg
D. 5.0 * 10^-21 kg
Answer:",True,False
"An airplane drops a payload while traveling due north, parallel to the ground, at a constant speed of 100 m/s. If air resistance is neglected, what is the velocity of the payload relative to the plane 4.0 s after it is released?
A. 0
B. 40 m/s down
C. 80 m/s down
D. 100 m/s north and 40 m/s down
Answer:",False,False
"Positronium is an atom formed by an electron and a positron (antielectron). It is similar to the hydrogen atom, with the positron replacing the proton. If a positronium atom makes a transition from the state with n=3 to a state with n=1, the energy of the photon emitted in this transition is closest to
A. 6.0 e
B. 6.8 eV
C. 12.2 eV
D. 13.6 eV
Answer:",False,False
"A satellite of mass m orbits a planet of mass M in a circular orbit of radius R. The time required for one revolution is
A. independent of M
B. proportional to m^(1/2)
C. linear in R
D. proportional to R^(3/2)
Answer:",True,True
