prompt,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview
"What is the value of dielectric constant of air?
A. Less than 1
B. 0.
C. 1.
D. none of these.
Answer:",True,True
"Temperature variation is a/an
A. Digital quantity
B. Analog quantity
C. Either Digital or Analog quantity
D. nan
Answer:",True,True
"The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is
A. 30
B. 140.
C. 150.
D. 200.
Answer:",False,False
"For a dc machine shunt resistance and armature resistance values are
A. high and high
B. high and low
C. low and low
D. low and high
Answer:",False,True
"The change of cross sectional area of conductor in magnetic field will affect
A. reluctance of conductor.
B. resistance of conductor.
C. (A) and (B) both in the same way.
D. none of above.
Answer:",False,False
"Which of the following is used in SCR to protect from high dV / dt?
A. Snubber circuit.
B. Fuse.
C. Equalizing circuit.
D. Circuit breaker.
Answer:",True,True
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?
A. Mnemonics
B. Directives
C. Identifiers
D. Operands
Answer:",True,True
"Speed of data transmission in 4-G network of telecom is
A. 386 kbps - 2 mbps.
B. 2 mbps.
C. 2 mbps – 1 gbps.
D. 100 mbps - 1 gbps.
Answer:",True,True
"Which of the followings is/are active element?
A. Voltage source
B. Current source
C. Both
D. None of these.
Answer:",True,True
"Electrical analogous quantity for spring element (K) in force-voltage analogy is
A. L
B. R
C. 1/C
D. C
Answer:",False,True
"A quartz crystal oscillator consists of
A. only series resonant frequency.
B. only parallel resonant frequency.
C. both series and parallel frequencies.
D. neither series nor parallel frequency.
Answer:",True,True
"Which of the following oscillators are used for low frequency (LF) applications
A. LC oscillators
B. RC oscillators
C. Both LC and RC Oscillators
D. nan
Answer:",False,True
"The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is
A. 3 / 2.
B. 1 / 3.
C. 2 / 3.
D. 2 / 5.
Answer:",False,False
"Relative error is same as
A. ratio of absolute error and true value.
B. absolute error.
C. true error.
D. none of the above.
Answer:",True,True
"If holding current of a thyristor is 2 mA then latching current should be
A. 0.01 A.
B. 0.002 A.
C. 0.009 A.
D. 0.004 A.
Answer:",False,False
"In an intel 8085A, which is the first machine cycle of an instruction?
A. An op-code fetch cycle
B. A memory read cycle
C. A memory write cycle
D. An I/O read cycle
Answer:",True,True
"Which of the following are the disadvantages of a closed loop control system?
A. Reduces the overall gain.
B. Complex and costly.
C. Oscillatory response.
D. All of the above.
Answer:",False,True
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are
A. LC network.
B. RC network.
C. RL network.
D. Both 2 and 3.
Answer:",False,False
"The magnetisation and applied field in ferromagnetic materials are related
A. sinusoidally.
B. non linearly.
C. linearly.
D. parabolically.
Answer:",True,True
"Thin laminations are used in a machine in order to reduce
A. Eddy current losses
B. Hysteresis losses
C. Both A and B
D. Copper losses
Answer:",False,True
"A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is
A. 40π coulombs.
B. 80π coulombs.
C. 10π coulombs.
D. none of these.
Answer:",False,False
"In binary number system the first digit (bit) from right to left is called as
A. LSB, Least Significant Bit
B. MSB, Most Significant Bit
C. First Bit
D. Last Bit
Answer:",True,True
"In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is
A. 0.
B. 0.5.
C. 1.
D. none of above.
Answer:",False,True
"A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage
A. 3.33 %.
B. 2.66 %.
C. 2 %.
D. 1 %.
Answer:",True,False
"Which of the following methods is/are used for reactive or voltage compensation
A. shunt capacitor
B. series capacitor
C. generation excitation control
D. all of the above
Answer:",True,True
"The ROM programmed during manufacturing process itself is called
A. MROM
B. PROM
C. EPROM
D. EEPROM
Answer:",True,True
"In 8085 name/names of the 16 bit registers is/are
A. stack pointer.
B. program counter.
C. both A and B.
D. none of these.
Answer:",True,True
"Stability of a transmission line can be increased by
A. shunt capacitor
B. series capacitor
C. shunt reactor
D. both A and B
Answer:",False,True
"Snubber circuit is used with SCR
A. in series.
B. in parallel.
C. either series or parallel.
D. anti parallel.
Answer:",True,True
"The number of rings in the Bohr model of any element is determined by what?
A. Column number on periodic table.
B. Atomic mass.
C. Row number on periodic table.
D. Atomic number.
Answer:",False,True
"Silicon and Germanium are ________ elements.
A. trivalant
B. pentavalant
C. hexavalant
D. tetravalant
Answer:",True,True
"The number of output pins in 8085 microprocessors are
A. 27.
B. 40.
C. 21.
D. 19.
Answer:",False,True
"If P is the power of a star connected system then what will be power of an equivalent delta connected system?
A. P
B. 3P
C. P/3
D. None of the above
Answer:",False,False
"Which oscillators are easy to fabricate in a monolithic IC?
A. Crystal oscillator.
B. Hartley oscillator.
C. Wien bridge oscillator.
D. Relaxation oscillator.
Answer:",True,True
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is
A. DC only
B. AC only
C. Either AC or DC
D. An Impulse
Answer:",True,True
"The feedback factor of a Wien bridge oscillator using Op-Amp is
A. 1/3
B. 1/4
C. 1/2
D. 1
Answer:",True,True
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between
A. T1 & T2
B. T2 & T3
C. T3 & T4
D. T4 & T1
Answer:",True,False
"Which of the following is not a sinusoidal oscillator?
A. LC oscillator
B. RC phase shift oscillator
C. Relaxation oscillator
D. Crystal oscillator
Answer:",True,True
"A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be
A. parallel to the plane of the wire.
B. perpendicular to the circumference of the wire.
C. parallel to half portion and perpendicular for the other half.
D. none of above.
Answer:",False,False
